product_name,reviewer_id,skin_type,skin_tone,skin_concern_1,skin_concern_2,rating,review_date,review,tokens,Ntoken_review,pred
후시다인 후시드 크림,키로네,지성,가을웜톤,각질,모공,5,2024.02.12,지성피부라 유분감 많은제품 잘못쓰면 흡수못하고 트러블 바로올라오고 가렵고한데 요건 겨울용 피부보습으로 짱좋아요 지성인데도 듬뿍바르고 자면 흡수가되고 여드름이나 뾰루지 진정  회복에도 좋습니다  이미  통째 사용중인 제품이라 강력추천드려용 ,"[('지성', 'NNG'), ('피부', 'NNG'), ('이', 'VCP'), ('라', 'EC'), ('유분', 'NNG'), ('감', 'NNG'), ('많', 'VA'), ('은', 'ETM'), ('제품', 'NNP'), ('잘못', 'MAG'), ('쓰', 'VV'), ('면', 'EC'), ('흡수', 'NNG'), ('못하', 'VA'), ('고', 'EC'), ('트러블', 'NNP'), ('바로', 'MAG'), ('올라오', 'VV'), ('고', 'EC'), ('가렵', 'VA'), ('고', 'EC'), ('하', 'VX'), ('ㄴ데', 'EC'), ('요건', 'NNG'), ('겨울', 'NNG'), ('용', 'XSN'), ('피부', 'NNG'), ('보습', 'NNG'), ('으로', 'JKB'), ('짱', 'MAG'), ('좋', 'VA'), ('아요', 'EC'), ('지성', 'NNG'), ('이', 'VCP'), ('ㄴ데', 'EC'), ('도', 'JX'), ('듬뿍', 'MAG'), ('바르', 'VV'), ('고', 'EC'), ('자', 'VV'), ('면', 'EC'), ('흡수', 'NNP'), ('가', 'NNG'), ('되', 'XSV'), ('고', 'EC'), ('여드름', 'NNP'), ('이나', 'JC'), ('뾰루지', 'NNG'), ('진정', 'NNG'), ('회복', 'NNG'), ('에', 'JKB'), ('도', 'JX'), ('좋', 'VA'), ('습니다', 'EC'), ('이미', 'MAG'), ('통째', 'MAG'), ('사용', 'NNG'), ('중인', 'NNP'), ('제품', 'NNG'), ('이', 'VCP'), ('라', 'EC'), ('강력', 'XR'), ('추천', 'NNG'), ('드리', 'VV'), ('어', 'EC'), ('용', 'XSN')]","['지성', '피부', '유분', '제품', '흡수', '트러블', '요건', '겨울', '피부', '보습', '지성', '흡수', '여드름', '뾰루지', '진정', '회복', '사용', '중인', '제품', '추천']",0
후시다인 후시드 크림,키로네,지성,가을웜톤,각질,모공,5,2024.01.13,너무좋아요  지성이라 너무 리치한 크림 잘못쓰면 트러블로 난리나는데 제피부에 딱맞는 제품찾아서 너무 행복해요 지금  통째 쓰고있고 쟁임용으로 구입했어요 보습력  진정용으로 탁월하고 끈적임없이 쫀쫀하게 피부에 스며드는편입니다  여드름 압출후 케어용으로도 좋고 올인원으로 여행때 요거하나만 챙겨가면 끝  추천합니다 ,"[('너무', 'MAG'), ('좋', 'VA'), ('아요', 'EC'), ('지성', 'NNG'), ('이', 'VCP'), ('라', 'EC'), ('너무', 'MAG'), ('리치', 'NNP'), ('한', 'NNP'), ('크림', 'NNP'), ('잘못', 'MAG'), ('쓰', 'VV'), ('면', 'EC'), ('트러블', 'NNP'), ('로', 'JKB'), ('난리', 'NNG'), ('나', 'VV'), ('는데', 'EC'), ('제', 'XPN'), ('피부', 'NNP'), ('에', 'JKB'), ('딱', 'MAG'), ('맞', 'VV'), ('는', 'ETM'), ('제품', 'NNG'), ('찾', 'VV'), ('아서', 'EC'), ('너무', 'MAG'), ('행복', 'NNG'), ('하', 'XSV'), ('아요', 'EC'), ('지금', 'MAG'), ('통째', 'MAG'), ('쓰', 'VV'), ('고', 'EC'), ('있', 'VX'), ('고', 'EC'), ('쟁임용으로', 'NA'), ('구입', 'NNG'), ('하', 'XSV'), ('았', 'EP'), ('어요', 'EC'), ('보습력', 'NNG'), ('진정', 'NNG'), ('용', 'XSN'), ('으로', 'JKB'), ('탁월', 'XR'), ('하', 'XSA'), ('고', 'EC'), ('끈적이', 'VV'), ('ㅁ', 'ETN'), ('없이', 'MAG'), ('쫀쫀하게', 'NA'), ('피부', 'NNG'), ('에', 'JKB'), ('스며들', 'VV'), ('는', 'ETM'), ('편', 'NNB'), ('이', 'VCP'), ('ㅂ니다', 'EC'), ('여드름', 'NNP'), ('압출후', 'NA'), ('하', 'XSA'), ('게', 'EC'), ('어용', 'NNG'), ('으로', 'JKB'), ('도', 'JX'), ('좋', 'VA'), ('고', 'EC'), ('올인원', 'NNG'), ('으로', 'JKB'), ('여행', 'NNG'), ('때', 'NNG'), ('요것', 'NP'), ('하나', 'NR'), ('만', 'JX'), ('챙기', 'VV'), ('어', 'EC'), ('가', 'VX'), ('면', 'EC'), ('끝', 'NNG'), ('추천', 'NNG'), ('하', 'XSV'), ('ㅂ니다', 'EC')]","['지성', '리치', '크림', '트러블', '난리', '피부', '제품', '행복', '구입', '보습력', '진정', '피부', '여드름', '어용', '올인원', '여행', '추천']",0
후시다인 후시드 크림,우쮸니,민감성,쿨톤,각질,다크서클,5,2023.10.25,기대 이상 제품얼굴이 너무 건조해서 까칠까칠 입주위가 각질이 올라오고 있었는데요 바르니까 자극도 없이 촉촉하게 얼굴이 톤이 균일해졌어요 환해졌어요 그리고 크림이 나오는 입구가 뾰족해서 아이크림처럼 부위별로 양조절 해가며 바를 수 있어서 좋았어요 꾸준히 발라볼게요 건성인분들에게 추천합니다,"[('기대', 'NNG'), ('이상', 'NNG'), ('제품', 'NNG'), ('얼굴', 'NNG'), ('이', 'JKS'), ('너무', 'MAG'), ('건조', 'NNG'), ('하', 'XSV'), ('아서', 'EC'), ('까칠', 'XR'), ('까칠', 'XR'), ('입', 'NNG'), ('주위', 'NNP'), ('가', 'JKS'), ('각질', 'NNG'), ('이', 'JKS'), ('올라오', 'VV'), ('고', 'EC'), ('있', 'VX'), ('었', 'EP'), ('는데요', 'EC'), ('바르', 'VA'), ('니까', 'EC'), ('자극', 'NNG'), ('도', 'JX'), ('없이', 'MAG'), ('촉촉', 'XR'), ('하', 'XSA'), ('게', 'EC'), ('얼굴', 'NNG'), ('이', 'JKS'), ('톤', 'NNB'), ('이', 'JKS'), ('균일', 'NNG'), ('하', 'XSV'), ('아', 'EC'), ('지', 'VX'), ('었', 'EP'), ('어요', 'EC'), ('환하', 'VA'), ('아', 'EC'), ('지', 'VX'), ('었', 'EP'), ('어요', 'EC'), ('그리고', 'MAJ'), ('크림', 'NNP'), ('이', 'JKS'), ('나오', 'VV'), ('는', 'ETM'), ('입구', 'NNG'), ('가', 'JKS'), ('뾰족', 'MAG'), ('하', 'XSV'), ('아서', 'EC'), ('아이', 'NNG'), ('크림', 'NNP'), ('처럼', 'JKB'), ('부위', 'NNG'), ('별', 'XSN'), ('로', 'JKB'), ('양', 'MM'), ('조절', 'NNP'), ('하', 'VV'), ('아', 'EC'), ('가', 'VX'), ('며', 'EC'), ('바', 'NNB'), ('를', 'JKO'), ('수', 'NNB'), ('있', 'VV'), ('어서', 'EC'), ('좋', 'VA'), ('았', 'EP'), ('어요', 'EC'), ('꾸준히', 'MAG'), ('바르', 'VV'), ('아', 'EC'), ('보', 'VX'), ('ㄹ게요', 'EC'), ('건성', 'NNG'), ('인분', 'NNG'), ('들', 'XSN'), ('에게', 'JKB'), ('추천', 'NNG'), ('하', 'XSV'), ('ㅂ니다', 'EC')]","['기대', '제품', '얼굴', '건조', '주위', '각질', '자극', '얼굴', '균일', '크림', '입구', '크림', '부위', '조절', '건성', '인분', '추천']",1
후시다인 후시드 크림,초코초꼬,민감성,봄웜톤,모공,민감성,5,2024.12.12,후시딘처럼 생긴게 신기해서 구매해봤어요보습에 좋네요민감한 저에게도 잘 맞았어요,"[('후시', 'NNP'), ('딘', 'NNP'), ('처럼', 'JKB'), ('생기', 'VV'), ('ㄴ', 'ETM'), ('게', 'EC'), ('신기', 'XR'), ('하', 'XSA'), ('아서', 'EC'), ('구매', 'NNG'), ('하', 'XSV'), ('아', 'EC'), ('보', 'VX'), ('았', 'EP'), ('어요', 'EC'), ('보습', 'NNG'), ('에', 'JKB'), ('좋', 'VA'), ('네', 'EC'), ('요', 'NNG'), ('민감', 'XR'), ('하', 'XSA'), ('ㄴ', 'ETM'), ('저', 'NP'), ('에게', 'JKB'), ('도', 'JX'), ('잘', 'MAG'), ('맞', 'VV'), ('았', 'EP'), ('어요', 'EC')]","['후시', '구매', '보습']",1
후시다인 후시드 크림,핑크체리,,,,,4,2024.03.26,크림 처음 써봤는데 화장품 향기가 진해서 할머니 드렸더니 할머니가 완전 잘 쓰고 계세요 ,"[('크림', 'NNP'), ('처음', 'NNG'), ('쓰', 'VV'), ('어', 'EC'), ('보', 'VX'), ('았', 'EP'), ('는데', 'EC'), ('화장품', 'NNP'), ('향기', 'NNG'), ('가', 'JKS'), ('진하', 'VA'), ('아서', 'EC'), ('할머니', 'NNG'), ('드리', 'VV'), ('었', 'EP'), ('더니', 'EC'), ('할머니', 'NNG'), ('가', 'JKS'), ('완전', 'NNG'), ('잘', 'MAG'), ('쓰', 'VV'), ('고', 'EC'), ('계세', 'NNG'), ('요', 'JX')]","['크림', '처음', '화장품', '향기', '할머니', '할머니', '완전', '계세']",1
후시다인 후시드 크림,핑크체리,,,,,5,2024.02.19,후시다인에서 크림을 구매하였어요   이라 더욱 좋았구요  꾸준히 써서 좋은 효과를 보도록 하겠습니당,"[('후시', 'NNP'), ('다인', 'NNP'), ('에서', 'JKB'), ('크림', 'NNP'), ('을', 'JKO'), ('구매', 'NNG'), ('하', 'XSV'), ('았', 'EP'), ('어요', 'EC'), ('이', 'NP'), ('이', 'VCP'), ('라', 'EC'), ('더욱', 'MAG'), ('좋', 'VA'), ('았', 'EP'), ('구요', 'EC'), ('꾸준히', 'MAG'), ('쓰', 'VV'), ('어서', 'EC'), ('좋', 'VA'), ('은', 'ETM'), ('효과', 'NNG'), ('를', 'JKO'), ('보', 'VV'), ('도록', 'EC'), ('하', 'VV'), ('겠', 'EP'), ('습', 'NNG'), ('니', 'JC'), ('당', 'NNP')]","['후시', '다인', '크림', '구매', '효과']",1
후시다인 후시드 크림,tnwjd12,건성,봄웜톤,다크서클,미백,5,2023.12.09,반투명한 겔 제형이라 부드럽게 잘 발리고 자극도 크게 못 느꼈어요  저녁에 자기전에 스킨케어를 다 하고 그 위에 죽은깨가 신경쓰이는곳에 슬리핑팩처럼 두툼하게 올리고 자면 다음날 조금 환해진거같은 느낌이 들더라고요  매일 쓰지는 않았지만 일주일에  회 꾸준히 그런 방법으로 쓰다보니까 요즘은 피부 화장할 때 죽은깨가 크게 눈에 거슬리지 않고 조금 옅어진거같아요,"[('반투명', 'NNP'), ('한', 'NNP'), ('게', 'NNG'), ('ㄹ', 'JKO'), ('제', 'XPN'), ('형', 'NNG'), ('이', 'VCP'), ('라', 'EC'), ('부드럽', 'VA'), ('게', 'EC'), ('잘', 'MAG'), ('발리', 'VV'), ('고', 'EC'), ('자극', 'NNG'), ('도', 'JX'), ('크', 'VA'), ('게', 'EC'), ('못', 'MAG'), ('느끼', 'VV'), ('었', 'EP'), ('어요', 'EC'), ('저녁', 'NNG'), ('에', 'JKB'), ('자', 'NNB'), ('기전', 'NNP'), ('에', 'JKB'), ('스킨케어', 'NNG'), ('를', 'JKO'), ('다', 'MAG'), ('하', 'VV'), ('고', 'EC'), ('그', 'MM'), ('위', 'NNG'), ('에', 'JKB'), ('죽', 'VV'), ('은', 'ETM'), ('깨', 'NNG'), ('가', 'JKS'), ('신경', 'NNG'), ('쓰이', 'VV'), ('는', 'ETM'), ('곳', 'NNG'), ('에', 'JKB'), ('슬', 'VV'), ('리', 'EC'), ('핑', 'MAG'), ('팩', 'NNG'), ('처럼', 'JKB'), ('두툼', 'XR'), ('하', 'XSA'), ('게', 'EC'), ('올리', 'VV'), ('고', 'EC'), ('자', 'VV'), ('면', 'EC'), ('다음날', 'NNG'), ('조금', 'MAG'), ('환', 'NNG'), ('해진', 'NNP'), ('거', 'NNB'), ('같', 'VA'), ('은', 'ETM'), ('느낌', 'NNG'), ('이', 'JKS'), ('들', 'VV'), ('더라고요', 'EC'), ('매일', 'MAG'), ('쓰', 'VV'), ('지', 'EC'), ('는', 'JX'), ('않', 'VX'), ('았', 'EP'), ('지만', 'EC'), ('일주일', 'NNP'), ('에', 'JKB'), ('회', 'NNB'), ('꾸준히', 'MAG'), ('그런', 'MM'), ('방법', 'NNG'), ('으로', 'JKB'), ('쓰', 'VV'), ('다', 'EC'), ('보', 'VX'), ('니까', 'EC'), ('요즘', 'NNG'), ('은', 'JX'), ('피부', 'NNP'), ('화장', 'NNG'), ('하', 'XSV'), ('ㄹ', 'ETM'), ('때', 'NNG'), ('죽', 'VV'), ('은', 'ETM'), ('깨', 'NNG'), ('가', 'JKS'), ('크', 'VA'), ('게', 'EC'), ('눈', 'NNG'), ('에', 'JKB'), ('거슬리', 'VV'), ('지', 'EC'), ('않', 'VX'), ('고', 'EC'), ('조금', 'MAG'), ('옅', 'VA'), ('어', 'EC'), ('지', 'VX'), ('ㄴ', 'ETM'), ('거', 'NNB'), ('같', 'VA'), ('아요', 'EC')]","['반투명', '자극', '저녁', '기전', '스킨케어', '신경', '다음날', '해진', '느낌', '일주일', '방법', '요즘', '피부', '화장']",0
후시다인 후시드 크림,posey666,,,,,5,2024.04.04,환절기라 건조하고 예민해진 피부에 사용하려고 구매했는데 제게는 잘 맞는 제품입니다  쫀쫀한듯 촉촉하게 발리지만 흡수가 빨라 번들거리지 않아요  아침에 바르고 메이크업하면 퇴근할때까지 얼굴에 촉촉함이 남아있어요 ,"[('환절기', 'NNG'), ('이', 'VCP'), ('라', 'EC'), ('건조', 'NNG'), ('하', 'XSV'), ('고', 'EC'), ('예민', 'XR'), ('하', 'XSA'), ('아', 'EC'), ('지', 'VX'), ('ㄴ', 'ETM'), ('피부', 'NNG'), ('에', 'JKB'), ('사용', 'NNG'), ('하', 'XSV'), ('려고', 'EC'), ('구매', 'NNG'), ('하', 'XSV'), ('았', 'EP'), ('는데', 'EC'), ('제', 'XPN'), ('게', 'NNG'), ('는', 'JX'), ('잘', 'MAG'), ('맞', 'VV'), ('는', 'ETM'), ('제품', 'NNG'), ('이', 'VCP'), ('ㅂ니다', 'EC'), ('쫀쫀한듯', 'NA'), ('촉촉', 'XR'), ('하', 'XSA'), ('게', 'EC'), ('발리', 'VV'), ('지만', 'EC'), ('흡수', 'NNG'), ('가', 'JKS'), ('빠르', 'VA'), ('아', 'EC'), ('번들거리', 'VV'), ('지', 'EC'), ('않', 'VX'), ('아요', 'EC'), ('아침', 'NNG'), ('에', 'JKB'), ('바르', 'VA'), ('고', 'EC'), ('메이크업', 'NNG'), ('하', 'XSV'), ('면', 'EC'), ('퇴근', 'NNG'), ('하', 'XSV'), ('ㄹ', 'ETM'), ('때', 'NNG'), ('까지', 'JX'), ('얼굴', 'NNG'), ('에', 'JKB'), ('촉촉', 'XR'), ('하', 'XSA'), ('ㅁ', 'ETN'), ('이', 'JKS'), ('남', 'VV'), ('아', 'EC'), ('있', 'VX'), ('어요', 'EC')]","['환절기', '건조', '피부', '사용', '구매', '제품', '흡수', '아침', '메이크업', '퇴근', '얼굴']",0
후시다인 후시드 크림,enz,,,,,5,2023.11.06,아직 발라보기 전이애요 양 충분해 보여서 좋네요 주름과 탄력 개선에 효과 봤으면 좋겠어요 ,"[('아직', 'MAG'), ('발라', 'NNP'), ('보기', 'NNP'), ('전', 'MM'), ('이애', 'NNP'), ('요', 'JX'), ('양', 'MM'), ('충분', 'XR'), ('하', 'XSA'), ('아', 'EC'), ('보', 'VV'), ('아서', 'EC'), ('좋', 'VA'), ('네요', 'EC'), ('주름', 'NNG'), ('과', 'JC'), ('탄력', 'NNG'), ('개선', 'NNG'), ('에', 'JKB'), ('효과', 'NNG'), ('보', 'VV'), ('았', 'EP'), ('으면', 'EC'), ('좋', 'VA'), ('겠', 'EP'), ('어요', 'EC')]","['발라', '보기', '이애', '주름', '탄력', '개선', '효과']",1
후시다인 후시드 크림,jack****,,,,,5,2025.06.18,유분기를 잡아줘서 하루 종일 뽀송해요  번들거리지 않아요 추천 드려요 ㅎㅎ ,"[('유분기', 'NNG'), ('를', 'JKO'), ('잡아줘', 'NNP'), ('서', 'JKB'), ('하루', 'NNG'), ('종일', 'NNG'), ('뽀송해요', 'NA'), ('번들거리', 'VV'), ('지', 'EC'), ('않', 'VX'), ('아요', 'EC'), ('추천', 'NNG'), ('드리', 'VV'), ('어요', 'EC'), ('ㅎㅎ', 'NA')]","['유분기', '잡아줘', '하루', '종일', '추천']",1
후시다인 후시드 크림,dlvrhk****,,,,,3,2024.01.17,주름 미백에 좋다해서 열심히 발라봤는데 아직 잘 모르겠어용 ㅎㅎ ,"[('주름', 'NNG'), ('미백', 'NNP'), ('에', 'JKB'), ('좋', 'VA'), ('다', 'EC'), ('하', 'VX'), ('아서', 'EC'), ('열심히', 'MAG'), ('바르', 'VV'), ('아', 'EC'), ('보', 'VX'), ('았', 'EP'), ('는데', 'EC'), ('아직', 'MAG'), ('잘', 'MAG'), ('모르', 'VV'), ('겠', 'EP'), ('어', 'EC'), ('용', 'XSN'), ('ㅎㅎ', 'NA')]","['주름', '미백']",1
후시다인 후시드 크림,dlvrhk****,,,,,5,2023.12.02,연고도 늘 후시딘을 써왔는데 크림이 있대서 바로 구매해봤어요  나온지는 꽤 된 것 같은데 이번에 알게됐어요  제형은 약간 꾸덕한 크림이고 겨울인데 발라도 건조하지 않아요   주 정도 썼는데 좋은 것 같아요 ,"[('연고', 'NNG'), ('도', 'JX'), ('늘', 'MAG'), ('후시', 'NNP'), ('딘', 'NNP'), ('을', 'JKO'), ('쓰', 'VV'), ('어', 'EC'), ('오', 'VX'), ('았', 'EP'), ('는데', 'EC'), ('크림', 'NNP'), ('이', 'JKS'), ('있', 'VV'), ('대서', 'EC'), ('바로', 'MAG'), ('구매', 'NNG'), ('하', 'XSV'), ('아', 'EC'), ('보', 'VX'), ('았', 'EP'), ('어요', 'EC'), ('나오', 'VV'), ('ㄴ지', 'EC'), ('는', 'JX'), ('꽤', 'MAG'), ('되', 'VV'), ('ㄴ', 'ETM'), ('것', 'NNB'), ('같', 'VA'), ('은데', 'EC'), ('이번', 'NNG'), ('에', 'JKB'), ('알', 'VV'), ('게', 'EC'), ('되', 'VV'), ('었', 'EP'), ('어요', 'EC'), ('제', 'XPN'), ('형', 'NNG'), ('은', 'JX'), ('약간', 'MAG'), ('꾸덕한', 'NA'), ('크림', 'NNP'), ('이', 'VCP'), ('고', 'EC'), ('겨울', 'NNG'), ('이', 'VCP'), ('ㄴ데', 'EC'), ('발라', 'NNP'), ('도', 'JX'), ('건조', 'NNG'), ('하', 'XSV'), ('지', 'EC'), ('않', 'VX'), ('아요', 'EC'), ('주', 'MM'), ('정도', 'NNG'), ('쓰', 'VV'), ('었', 'EP'), ('는데', 'EC'), ('좋', 'VA'), ('은', 'ETM'), ('것', 'NNB'), ('같', 'VA'), ('아요', 'EC')]","['연고', '후시', '크림', '구매', '크림', '겨울', '발라', '건조', '정도']",0
후시다인 후시드 크림,k202306133****,,,,,3,2024.02.28, 냄새냄새난다는 리뷰가 꽤 있어서 걱정됐는데 독특한 냄새가 나는건 맞지만 저한테는 크게 신경 안쓰였어요  자고일어나면 냄새 다 사라져요  효과주름이랑 미백효과 있다고 했는데 사실 효과 못봤어요 그런데 이거 바르고나서부터 얼굴에 자꾸 뭐가 나기 시작했어요ㅠㅠ  발림성약간 묽은 연고 바르는 느낌이에요 약간 기름진느낌나요 총평 기대가 커서그랬는지 생각보다 많이 별로였어요ㅠㅠ 주름미백효과는 잘 모르겠고 피부가 더 나빠졌어요 ,"[('냄새', 'NNG'), ('냄새나', 'VV'), ('ㄴ다는', 'ETM'), ('리뷰', 'NNP'), ('가', 'JKS'), ('꽤', 'MAG'), ('있', 'VV'), ('어서', 'EC'), ('걱정', 'NNG'), ('되', 'XSV'), ('었', 'EP'), ('는데', 'EC'), ('독특', 'XR'), ('하', 'XSA'), ('ㄴ', 'ETM'), ('냄새', 'NNG'), ('가', 'JKS'), ('나', 'NP'), ('는', 'JX'), ('이', 'VCP'), ('건', 'EC'), ('맞', 'VV'), ('지만', 'EC'), ('저', 'NP'), ('한테', 'JKB'), ('는', 'JX'), ('크', 'VA'), ('게', 'EC'), ('신경', 'NNG'), ('안', 'MAG'), ('쓰이', 'VV'), ('었', 'EP'), ('어요', 'EC'), ('자', 'VV'), ('고', 'EC'), ('일어나', 'VV'), ('면', 'EC'), ('냄새', 'NNG'), ('다', 'MAG'), ('사라지', 'VV'), ('어요', 'EC'), ('효과', 'NNG'), ('주름', 'NNG'), ('이랑', 'NNP'), ('미백', 'NNP'), ('효과', 'NNG'), ('있', 'VV'), ('다고', 'EC'), ('하', 'VV'), ('았', 'EP'), ('는데', 'EC'), ('사실', 'NNG'), ('효과', 'NNG'), ('못', 'MAG'), ('보', 'VV'), ('았', 'EP'), ('어요', 'EC'), ('그런데', 'MAJ'), ('이것', 'NP'), ('바르', 'VA'), ('고', 'EC'), ('나', 'VX'), ('아서', 'EC'), ('부터', 'JX'), ('얼굴', 'NNG'), ('에', 'JKB'), ('자꾸', 'MAG'), ('뭐', 'NP'), ('가', 'JKS'), ('나기', 'NNP'), ('시작했어요ㅠㅠ', 'NA'), ('발림성', 'NNG'), ('약간', 'NNG'), ('묽', 'VA'), ('은', 'ETM'), ('연고', 'NNG'), ('바르', 'VA'), ('는', 'ETM'), ('느낌', 'NNG'), ('이', 'VCP'), ('에요', 'EC'), ('약간', 'MAG'), ('기름지', 'VA'), ('ㄴ', 'ETM'), ('느낌', 'NNP'), ('나', 'JC'), ('요', 'NNP'), ('총', 'MM'), ('평', 'NNB'), ('기대', 'NNG'), ('가', 'JKS'), ('크', 'VA'), ('어서', 'EC'), ('그러', 'VV'), ('었', 'EP'), ('는지', 'EC'), ('생각', 'NNG'), ('보다', 'JKB'), ('많이', 'MAG'), ('별로였어요ㅠㅠ', 'NA'), ('주름', 'NNG'), ('미백', 'NNP'), ('효과', 'NNG'), ('는', 'JX'), ('잘', 'MAG'), ('모르', 'VV'), ('겠', 'EP'), ('고', 'EC'), ('피부', 'NNG'), ('가', 'JKS'), ('더', 'MAG'), ('나쁘', 'VA'), ('아', 'EC'), ('지', 'VX'), ('었', 'EP'), ('어요', 'EC')]","['냄새', '리뷰', '걱정', '냄새', '신경', '냄새', '효과', '주름', '이랑', '미백', '효과', '사실', '효과', '얼굴', '나기', '발림성', '연고', '느낌', '느낌', '기대', '생각', '주름', '미백', '효과', '피부']",0
후시다인 후시드 크림,올영프로,,,,,1,2025.03.29,후시딘 브랜드에서 크림이 나온 것 같아서  번 구매해 보았습니다  굉장히 꾸덕꾸덕하게 되어 있구요  발림성이 아주 좋지는 않습니다  얼굴 전체 발라야 할지 일부에만 발라야 할지 고민이 되기는 합니다  여름에는 바르기 어려울 것 같아요 ,"[('후시', 'NNP'), ('딘', 'NNP'), ('브랜드', 'NNP'), ('에서', 'JKB'), ('크림', 'NNP'), ('이', 'JKS'), ('나오', 'VV'), ('ㄴ', 'ETM'), ('것', 'NNB'), ('같', 'VA'), ('아서', 'EC'), ('번', 'NNB'), ('구매', 'NNG'), ('하', 'XSV'), ('아', 'EC'), ('보', 'VV'), ('았', 'EP'), ('습니다', 'EC'), ('굉장히', 'MAG'), ('꾸덕꾸덕하게', 'NA'), ('되', 'VV'), ('어', 'EC'), ('있', 'VV'), ('구요', 'EC'), ('발림성', 'NNG'), ('이', 'JKS'), ('아주', 'MAG'), ('좋', 'VA'), ('지', 'EC'), ('는', 'JX'), ('않', 'VX'), ('습니다', 'EC'), ('얼굴', 'NNG'), ('전체', 'NNG'), ('바르', 'VV'), ('아야', 'EC'), ('하', 'VV'), ('ㄹ지', 'EC'), ('일부', 'NNG'), ('에', 'JKB'), ('만', 'JX'), ('바르', 'VV'), ('아야', 'EC'), ('하', 'VV'), ('ㄹ지', 'EC'), ('고민', 'NNG'), ('이', 'JKS'), ('되', 'VV'), ('기', 'ETN'), ('는', 'JX'), ('하', 'VV'), ('ㅂ니다', 'EC'), ('여름', 'NNG'), ('에', 'JKB'), ('는', 'JX'), ('바르', 'VA'), ('기', 'ETN'), ('어렵', 'VA'), ('ㄹ', 'ETM'), ('것', 'NNB'), ('같', 'VA'), ('아요', 'EC')]","['후시', '브랜드', '크림', '구매', '발림성', '얼굴', '전체', '일부', '고민', '여름']",1
후시다인 후시드 크림,kac****,,,,,4,2024.10.06,아직까지는 효과는 잘 모르겠어요발림성이 좋아서 꾸준히 사용해볼라구요 ,"[('아직', 'MAG'), ('까지', 'JX'), ('는', 'JX'), ('효과', 'NNG'), ('는', 'JX'), ('잘', 'MAG'), ('모르', 'VV'), ('겠', 'EP'), ('어요', 'EC'), ('발림성', 'NNG'), ('이', 'JKS'), ('좋아서', 'NNP'), ('꾸준히', 'MAG'), ('사용', 'NNG'), ('하', 'XSV'), ('아', 'EC'), ('보', 'VX'), ('ㄹ', 'ETM'), ('라구', 'NNP'), ('요', 'JX')]","['효과', '발림성', '좋아서', '사용', '라구']",1
후시다인 후시드 크림,hopang****,,,,,5,2024.08.10,여러가지 상품들 사용해보는데 더 묵직하고 쫀쫀한 느낌이에요 여름에는 살짝 ,"[('여러', 'MM'), ('가지', 'NNB'), ('상품', 'NNG'), ('들', 'XSN'), ('사용', 'NNG'), ('하', 'XSV'), ('아', 'EC'), ('보', 'VX'), ('는데', 'EC'), ('더', 'MAG'), ('묵직', 'XR'), ('하', 'XSA'), ('고', 'EC'), ('쫀쫀한', 'NA'), ('느낌', 'NNG'), ('이', 'VCP'), ('에요', 'EC'), ('여름', 'NNG'), ('에', 'JKB'), ('는', 'JX'), ('살짝', 'MAG')]","['상품', '사용', '느낌', '여름']",0
후시다인 후시드 크림,sona****,,,,,5,2024.08.05,열심히 쓰고 있는데 진짜 연고를 연하게 바르는 느낌입니다  드라마틱한 효과는 모르겠는데 안바르는거 보다는 바른게 다음날 피부가 매끈  화사  느낌이 좀 있어요 ,"[('열심히', 'MAG'), ('쓰', 'VV'), ('고', 'EC'), ('있', 'VV'), ('는데', 'EC'), ('진짜', 'MAG'), ('연고', 'NNG'), ('를', 'JKO'), ('연하', 'VA'), ('게', 'EC'), ('바르', 'VA'), ('는', 'ETM'), ('느낌', 'NNG'), ('이', 'VCP'), ('ㅂ니다', 'EC'), ('드라마틱', 'XR'), ('하', 'XSA'), ('ㄴ', 'ETM'), ('효과', 'NNG'), ('는', 'JX'), ('모르', 'VV'), ('겠', 'EP'), ('는데', 'EC'), ('안', 'MAG'), ('바르', 'VV'), ('는', 'ETM'), ('거', 'NNB'), ('보', 'VV'), ('다는', 'ETM'), ('바르', 'VA'), ('ㄴ', 'ETM'), ('게', 'EC'), ('다음날', 'NNG'), ('피부', 'NNG'), ('가', 'JKS'), ('매끈', 'XR'), ('화사', 'NNP'), ('느낌', 'NNG'), ('이', 'JKS'), ('좀', 'MAG'), ('있', 'VV'), ('어요', 'EC')]","['연고', '느낌', '효과', '다음날', '피부', '화사', '느낌']",1
후시다인 후시드 크림,hopang****,,,,,5,2024.07.06,발림성이 좋아 엄청 자주 구매하고 있습니다 널리 소문내고 있어요 효과 기대중,"[('발림성', 'NNG'), ('이', 'JKS'), ('좋', 'VA'), ('아', 'EC'), ('엄청', 'MAG'), ('자주', 'MAG'), ('구매', 'NNG'), ('하', 'XSV'), ('고', 'EC'), ('있', 'VV'), ('습니다', 'EC'), ('널리', 'MAG'), ('소문', 'NNG'), ('내', 'VV'), ('고', 'EC'), ('있', 'VV'), ('어요', 'EC'), ('효과', 'NNG'), ('기대', 'NNG'), ('중', 'NNB')]","['발림성', '구매', '소문', '효과', '기대']",1
