"id","tag","tag 2","tag 3","tag 4","point","date","txt","txt 2","txt 3","txt_inner"
"김불탱","건성","웜톤","잡티","","5점만점에 5점","2024.11.12","건성에 좋아요","보습에 좋아요","자극없이 순해요","수딩크림처럼 부드럽고 좀 가벼운 느낌의 판테놀 크림이에요 : )발림성이랑 흡수되는 속도 마음에 들고 제가 사용하던 연고보다는 묽은 느낌이라 듬뿍듬뿍 발라주고 있어요! 피부장벽 무너졌을때는 판테놀이 최고라 저녁마다 사용하기에 좋아요"
"갈웜톤","복합성","가을웜톤","각질","다크서클","5점만점에 5점","2024.11.08","복합성에 좋아요","보습에 좋아요","자극없이 순해요","진심 n통째 썼던 크림인데 올영에 팔길래 냉큼 사봤어요!수부지 피부라서 적당히 리치한 크림을 써야 건조함없는데이건 유분기 많이 없는 쫀떡쫀떡한 크림이라 저한테 찰떡이에요!요새 약국템으로도 덱스판테놀연고?? 이런거 얼굴에 바르시는 분들 많더라고요.. 저라면 차라리 덱스판테놀 크림으로 바를래요ㅜㅜ 훨씬 더 순하고 진짜 존좋임..향도 은은한 연고향??처럼 찐 원료향이 나는데 향도 괜찮아요!마지막으로 다시 말하지만..건성이거나 수부지분들 중에서  유분기 많이 없는 리치한 크림 찾으시는 분들 무조건 사세요!!ㅎㅎㅎ"
"kdoo****","","","","","5점만점에 4점","2025.08.15","복합성에 좋아요","진정에 좋아요","보통이에요","좋다구 해서 샀는데 가격대비 크기보고 마루당황햇어요 한달 넘게 쓰고 있는데 딱히 효과는 없는 거 같아용…."
"wp****","","","","","5점만점에 5점","2025.08.03","복합성에 좋아요","보습에 좋아요","자극없이 순해요","자기 전에 바르고 자는데 일어나서 피부상태 확인을 해보면 진짜 너무 좋아져 있더라고요 되게 순해서 만족하는 템입니다 굳굳"
"dana****","","","","","5점만점에 5점","2025.09.13","복합성에 좋아요","진정에 좋아요","보통이에요","피부가 점점 조아지는거같아요가격대가 좀 있어서.그런데계속 쓰고있어요피부가 점점 조아지는거같아요가격대가 좀 있어서.그런데계속 쓰고있어요피부가 점점 조아지는거같아요가격대가 좀 있어서.그런데계속 쓰고있어요또 살꺼에요조은거가타요 ㅎ"
"mi****","","","","","5점만점에 4점","2025.09.12","건성에 좋아요","진정에 좋아요","자극없이 순해요","여드름 피부인데 크림 고르기 어려웠는데, 이 제품은 여드름 피부 적합이라고 표시돼 있어서 선택하기 편했어요. 향이 은은하고 좋아서 바를 때 기분이 괜찮았어요. 제형은 순하고 부담 없이 발렸고, 자극은 따로 느끼지 않았어요. 아직은 사용 기간이 짧아서인지 특별한 효과는 잘 모르겠지만, 무난하게 쓸 수 있는 점이 마음에 들어요."
"hmhhmh****","","","","","5점만점에 5점","2025.09.06","지성에 좋아요","진정에 좋아요","자극없이 순해요","여드름 피부에 반코르 유명하길래 사봤는데 진짜 개좋음요첨에 세럼?만 유명하길래 크림은 어떨까했는데 자극 1도 없고 그냥 에스트라 처럼 부드럽게 잘 발리고 수분도 은근 있음 근데 에스트라는 지성인 제 피부에 너무 안 맞아서 여드름 폭발이었는데 이거 쓰고 완전 다 가라앉았어요 구라아니고 진짜로 ......... 다들 한 번만 써보세요 물론 피부마다 다르겠지만 저한텐 좁쌀도 없어지고 여드름도 잘 안 올라오고 최고였습니다 ㅜ 지금 3개나 쟁여놓음"
"박소현임","","","","","5점만점에 4점","2025.08.22","건성에 좋아요","보습에 좋아요","자극이 느껴져요","민감성이고요자극은 조금 잇는 거 같아요 그리고 냄새에 민감하신 분들은 백번천번이고 고민 더 하시고 사세요 호불호 심하게 갈릴 향이 나요약간 약국에 들어갔을 때 확 들어오는 냄새…? 약 냄새 나요 사람들이 흔히 아는 꽃 같은… 과일의… 그런 냄새 절대 아님!!진정용은 확실히 아니고 보습에는 좋아서 건성분들한테 추천할게요"
"초콕에몽","","","","","5점만점에 4점","2025.08.07","건성에 좋아요","보습에 좋아요","자극없이 순해요","여드름이 심하고 여드름으로 인해 침착이 많이 남아서 뭘 살지 고민하다가 여드름침착에 좋다고 해서 사봣는데 여드름이 옅어지거나 침착이 사라지는건 효과 못 봣어요 근데 제가 지성인데도 불구하고 유분이나 떡진감이 없엇어요 보습도 너무 좋앗어오 건성이신 분들 추천드랴옹"
"이민형아내","","","","","5점만점에 1점","2025.08.05","복합성에 좋아요","보습에 좋아요","보통이에요","아니 이게 뭐누.. 사람들이 여드름 없애는데 좋다길래 바로 샀는데 방치템 되어버렸슨~~!! 딱 발랐을땐 수분감도 채워지고 자극도 별로 없음 그리고 보송하게 마무리 되는게 너무 내 스탈이었음~ HOWEVER 다음날 거울을 봤는데 트러블이 더 올라와 있었슨..☠️☠️ 나처럼 민감하고 피지분비 많이 되는 사람들은 믿거 하길 바라겠슨"
"VVIP다믿어봐","","","","","5점만점에 5점","2025.08.05","지성에 좋아요","보습에 좋아요","보통이에요","남자친구 사줬는데 향도 좋고 피부도 좋아졌다고 또 사달라고 징징거려요. 제 남자친구는 우선 극극극 지성에 여드름도 많고 여드름 흉터자국도 많아요. 알아보니까 이 로션이 좋다고 해서 약국에서 에크논이랑 같이 사용했는데 눈에 띄게 사라졌어요. 그리고 여드름 자주 나시는 분들은 꼭 집에 계실 때는 머리 올리고 계세요!!"
"QueenLin","","","","","5점만점에 5점","2025.07.01","건성에 좋아요","보습에 좋아요","자극없이 순해요","덱스 판매 놀이 함유된 크림으로 피부 진정에도 도움을 주며 건강한 피부로 가꾸는 데 도움을 줍니다"
"바질잉","중성","웜톤","아토피","잡티","5점만점에 5점","2025.06.16","복합성에 좋아요","진정에 좋아요","보통이에요","판테놀 크림이라 믿고쓰네요.성분이 좋고 입소문이 나서 갠차나요여드름에도 좋다네요전 여드름은없는데 진정보습효과로 씁니다"
"fire","건성","여름쿨톤","다크서클","미백","5점만점에 5점","2025.06.01","건성에 좋아요","진정에 좋아요","자극없이 순해요","판테놀이 들어있어 진정, 장벽에 좋은 크림이에요 손바닥으로 제형을 펼친 후 꾹꾹 눌러주듯이 바르는게 좋더라구요~ 재생크림처럼 도톰히 발라줘도 진정에 좋아요!"
"제리공쥬","트러블성","여름쿨톤","모공","미백","5점만점에 5점","2025.05.11","건성에 좋아요","보습에 좋아요","자극없이 순해요","발림성이 부드러워서 바르기도 좋구 흡수도 잘되는 편이라 바르기 좋아요덱스판테놀 성분이 좋다고해서 구매했는데 보습력도 괜찮은거같구 진정도 잘되는 느낌이라 꾸준히 바를려구요"
"여름루이","건성","여름쿨톤","탄력","","5점만점에 5점","2025.05.11","복합성에 좋아요","진정에 좋아요","보통이에요","촉촉해서 좋았어여요즘 얼굴 뒤집어져서 바르는 중인데 따가운 것도 없고 잘 쓰고 있어여반코르 제품들이 다 순한 것 같아여"
"비꿀","","","","","5점만점에 5점","2025.05.11","복합성에 좋아요","보습에 좋아요","자극없이 순해요","부드럽게 잘 발리고 보습감이 좋은게 느껴져요. 판테놀크림이라 피부 진정에도 도움이 될 것 같네요. 향은 원료취가 나는 것 같아요."
"새콤달콤캔디","건성","쿨톤","탄력","","5점만점에 5점","2025.05.11","복합성에 좋아요","보습에 좋아요","자극없이 순해요","부드러운 발림성에 바른 후 피부가 촉촉하고 보습력이 느껴져 좋아요.향은 좀 취향이 아닌데 그렇게 크게 거슬리거나 하진 않더라고요.아직까지 트러블이 올라오지 않고 피부 자극도 없었으며 보습력이 좋아 잘 바르고 있어요."
"환이죠","중성","가을웜톤","다크서클","모공","5점만점에 5점","2025.05.10","건성에 좋아요","보습에 좋아요","자극없이 순해요","덱스판테놀이 함유된 크림으로 피부 진정에 도움을 주고 건강한 피부로 가꾸는데 도움을 주는 제품이에요. 게다가 끈적임 없이 피부 촉촉하게 스며들어 수분감이 느껴지고 피부결 개선에도 도움을 주는 제품이에요."
"여시코깽이같은냥","복합성","웜톤","각질","모공","5점만점에 5점","2025.05.03","복합성에 좋아요","보습에 좋아요","보통이에요","덱스판테놀성분이 피부에 좋다고 해서 구매.보습력은 괜찮네요크기가 좀 작아서 아쉽"
"동인이에용","약건성","웜톤","미백","민감성","5점만점에 4점","2025.05.01","복합성에 좋아요","보습에 좋아요","자극없이 순해요","판테놀이 평소에 잘 맞다 싶으면 괜찮아요특유의 냄새가 있는데 저는 별로네요화장이랑 궁합은 좋지 않을거 같아요"
"yasuo","지성","웜톤","모공","피지과다","5점만점에 3점","2025.02.28","건성에 좋아요","보습에 좋아요","자극없이 순해요","향이 너무 쌔서 역해요...옛날 화장품 냄새ㅠㅠ크림은 처음엔 잘썼는데 쓸수록 좁쌀이 올라오는 느낌에요"
"환이죠","중성","가을웜톤","다크서클","모공","5점만점에 5점","2025.02.17","건성에 좋아요","보습에 좋아요","자극없이 순해요","촉촉한 보습감이 느껴지고 피부 진정에 도움을 주는 제품이에요. 게다가 피부결 개선에도 도움을 주네요. 피부 자극이 없어요"
"베짱짱이","복합성","쿨톤","잡티","홍조","5점만점에 5점","2024.12.13","복합성에 좋아요","보습에 좋아요","자극없이 순해요","요즘날씨에 쓰기 좋아요흡수도 잘되고 건조하지 않아요모든 피부타입 무난하게 사용 가능할 것 같아요"
"여름루이","건성","여름쿨톤","탄력","","5점만점에 5점","2024.11.24","복합성에 좋아요","진정에 좋아요","보통이에요","덱스판테놀들은 대부분 엄청 기름지고 바를때 답답한데 이건 안그러네여가볍게 발리는 편이에여부담없어서 좋아여"
"초지진","복합성","봄웜톤","주름","","5점만점에 5점","2024.11.23","건성에 좋아요","보습에 좋아요","자극없이 순해요","주름개선에 좋다는 아데노신이 함유된 반코르 덱스판테놀 크림. 나이가 들면서 깊어진 주름만큼이나 고민이 많았는데, 꾸준히 사용하니 좋네요. 또한 예민한 피부가 사용하기도 좋고, 여드름성 피부가 사용하기에도 좋은 편입니다."
"환이죠","중성","가을웜톤","다크서클","모공","5점만점에 5점","2024.11.21","건성에 좋아요","보습에 좋아요","자극없이 순해요","피부 진정에 도움을 주고 건강한 피부로 가꾸는데 도움을 주는 제품이에요. 요즘 날씨가 추워지고 건조해져서 피부가 많이 상했었는데 이 제품 사용하면서 촉촉해지는 보습감이 오래 유지되고 피부결이 개선되었어요"
"노란춘식이","복합성","쿨톤","미백","잡티","5점만점에 5점","2024.11.20","복합성에 좋아요","보습에 좋아요","자극없이 순해요","품절돼서 한참 기다렸는데 기다리는동안 찾아보니 반코르 제품은 소량만 제작한다고 하더라고요뭔가 철학과 신념이 있는듯한...(?)아무튼 덱스판테놀 성분은 피부치유와 보습에 좋다고 해요딱 요즘 날씨에 좋은 크림같아요"
"yasuo","지성","웜톤","모공","피지과다","5점만점에 4점","2024.11.14","복합성에 좋아요","보습에 좋아요","자극없이 순해요","아직 한번 써봤지만 꽤 괜칞은것 같아요. 바를땐 리치한가 싶은데 끈적임 없이 바로 흡수되네요. 겨울에 쓰기 좋을듯합니다. 단점은 옛날 화장품 냄새가 나서 바를때 좀 힘들었어요. 그리고 재입고랑 배송이 너무 느렸습니다"
"베짱짱이","복합성","쿨톤","잡티","홍조","5점만점에 5점","2024.11.13","복합성에 좋아요","보습에 좋아요","자극없이 순해요","계속 품절이어서 드디어 샀어요너무써보고싶었는데 사길 잘한거같아요피부에 바로 흡수되고 너무 가볍지도 무겁지도않아서 요즘 날씨에 딱좋아요"
"뚜리뚜뚜","복합성","쿨톤","모공","잡티","5점만점에 5점","2024.11.12","건성에 좋아요","보습에 좋아요","자극없이 순해요","매일 바르면 피부장벽이 강화되어서 트러블도 덜 생기고 피부결도 좋아집니당 향은 약하게 나고 꾸덕한가 싶었는데 수분크림처럼 촉촉하게 발라져서 좋아용"
"뿅뾰뵹","복합성","봄웜톤","각질","모공","5점만점에 5점","2024.11.10","복합성에 좋아요","보습에 좋아요","자극없이 순해요","닥터가 왜 붙은 지 알 것 같아요. 환절기에 거칠거 건조했던 피부에 수분 보충을 해주고여드름 진정도 잘 해주네요.위생적으로 사용할 수 있는 튜브타입인 점도 맘에 들어요."
"젯케","복합성","봄웜톤","모공","","5점만점에 5점","2024.11.10","복합성에 좋아요","보습에 좋아요","자극없이 순해요","로션처럼 가볍게 발리는데 건조하다거나 당기진 않았어요. 요즘 같이 건조한 날씨에 사용하기도 좋은 것 같습니다. 튜브형이라 양조절도 편하고 화장 전에 발라도 촉촉하니 화잘먹 피부가 되고 자기 전에 듬뿍 바르고 자도 좋았습니다."
"텔레뽀비","건성","쿨톤","각질","다크서클","5점만점에 5점","2025.02.27","건성에 좋아요","보습에 좋아요","자극없이 순해요","건성분들에게 겨울 보습 크림으로 추천합니다!!!제형도 꾸덕꾸덕하고 보습감이 좋은편이에요👍🏻 판테놀 덕분에 주름 개선 기능도 있다니!꾸준히 써보고 한달 리뷰도 남겨볼게요판매자에게 이벤트 상금을 지원 받아 직접 구 매 후 솔직한 의견으로 작성하였습니다."
"딴따딴","민감성","쿨톤","민감성","잡티","5점만점에 5점","2024.11.23","건성에 좋아요","진정에 좋아요","자극없이 순해요","판테놀 들어간 제품들이 잘맞는데 다른 제품들보다 판테놀 함량도 더 높고 판테놀이 높으면 끈적이거나 너무 무거운 경우 많은데 가벼운느낌인대 보습감주면서 유분감이 없어서 너무 좋아요!환절기라 난리난 피부장벽에 도움울 줘서 잘사용중인제품이예요!겨울내내 잘쓸거같아용"
"Kong00","","","","","5점만점에 5점","2025.09.21","복합성에 좋아요","보습에 좋아요","자극없이 순해요","수부지 타입인데 덱스판테놀이 도움이 될거라 추천받아서 사용해봤어요 피부가 튼튼해지는 것 같긴 한데 한여름에는 끈적임이 버겁습니다 잠시 중단하고 가을에 다시 써보려구요"
"수까스까","","","","","5점만점에 4점","2025.09.15","건성에 좋아요","진정에 좋아요","보통이에요","약간 끈적끈적한 느낌이 들기는 하는데 그거는 제가 많이 발라서 그런 것 같고 그냥 무난무난하게 쓰기 좋은 것 같아용"
"bemyu","","","","","5점만점에 4점","2025.09.06","복합성에 좋아요","보습에 좋아요","보통이에요","사용하면서 크게 여드름 피부에 도움 받는다는 느낌을 못 받아서 점점 더 손이 안 가더라고요..."
"ㅊㅇㅈ1","","","","","5점만점에 5점","2025.09.05","복합성에 좋아요","진정에 좋아요","자극없이 순해요","며칠밖에 안 썼는데도 여드름 조금 진정된 것 같아요좋은 것 같습니당"
"뚀D","","","","","5점만점에 5점","2025.09.01","복합성에 좋아요","진정에 좋아요","보통이에요","용량이 적어서 아쉽지 넘넘 애정하는 템입니다!! 세일 크게 해주세요 ㅠ"
"정은동무","","","","","5점만점에 1점","2025.08.31","건성에 좋아요","보습에 좋아요","자극이 느껴져요","바이럴? 이 망할놈의 제품니들때문에 한국전체에 핵을 쏠수도 있단말이우 바이럴이니까 절대 사지마시라우 비추비추니네 핵버튼 누른다"
"마이매츄","","","","","5점만점에 5점","2025.08.29","건성에 좋아요","보습에 좋아요","자극없이 순해요","향이 좀 힘들때가 있지만 재구매했아요 그만큼 민감해졌을때 너무 조아요"
"QueenLin","","","","","5점만점에 5점","2025.08.27","건성에 좋아요","보습에 좋아요","자극없이 순해요","용량도 크고 성분도 착해서 데일리템으로 낮밤 상관 없이 발라주기 좋았어요"
"마이매츄","","","","","5점만점에 5점","2025.08.19","건성에 좋아요","보습에 좋아요","자극없이 순해요","냄새가 사용할수록 별로긴 한데 진정에 좋아서 컨디션 안조을때 써요"
"복숭아쭈","민감성","웜톤","모공","블랙헤드","5점만점에 5점","2025.08.13","지성에 좋아요","보습에 좋아요","자극없이 순해요","자극없이 순하고 트러블에 확실히 효과가 좋은듯합니다 아침 저녁으로 꾸준하게 사용 중이네요"
"슈퍼수퍼","건성","여름쿨톤","모공","","5점만점에 5점","2025.08.13","건성에 좋아요","진정에 좋아요","자극없이 순해요","판테놀 들어간 제품이 잘 맞아서 구매해봤어요! 제형이 무겁지 않고 바르기 편해서 좋아요"
"Meaniee","","","","","5점만점에 3점","2025.09.28","건성에 좋아요","진정에 좋아요","자극없이 순해요","지성한테는 좀 번들거리고 유분기가 많아요! 근데 제 동생이 건성인데 동생이 썼을땐 번들거림도 없구 유분도 거의 안올라오더라구요 제형은 무거운 제형이고 향은 딱풀냄새나요 ㅠ"
"망구다이","","","","","5점만점에 5점","2025.06.22","복합성에 좋아요","진정에 좋아요","보통이에요","판매자에게 이벤트 상금을 지원 받아 직접 구매 후 솔직한 의견으로 작성하였습니다.판테놀이 들어있어서 피부에 좋은것같아요꾸준히 사용해보려고해요 덱스판테놀 함유로 촉촉하고 진정되는 느낌이에요"
"Winny80","복합성","","","","5점만점에 5점","2025.06.11","건성에 좋아요","주름/미백에 좋아요","자극없이 순해요","반코르 제품 좋아해요-부쩍 눈가 입가 주름에 신경쓰여 사용하게 됐는데 만족스러워요.바른즉시 수분감과 영양감이 느껴져서피부가 촉촉해지거든요.주름효과는 더 사용해봐야겠지만 첫 사용감이 좋아서 기대됩니다:)"
"굥은미치광이","복합성","봄웜톤","각질","블랙헤드","5점만점에 5점","2025.05.09","복합성에 좋아요","진정에 좋아요","자극없이 순해요","피부가 복합성인데 두루두루 좋은 것 같아요.덱스판테놀이 들어있어 보습이랑 피부 재생에 도움이 될 것 같아요.자극이 없고 향도 거의 없어서 좋네요.피부 진정에 도움이 되는 것 같네요."
"안영하셈여","건성","","","","5점만점에 4점","2025.08.31","건성에 좋아요","진정에 좋아요","자극없이 순해요","개조음ㅜ누ㅜㅜ 에크논이랑 쓰니까 걍 느좋템 진짜 사세여 근데 흔적에 효과가 있는듯 없는듯 헷갈리는 템ㅠㅠ  오래된 흔적에느ㅡㄴ 살쩍 효과가 옶는 느낌..? 끈적이지도 않고 보습에도 돟고 좋긴한데 살짝 가격이 비싸소 ㅎㅎ"
"코덕덩어리","","","","","5점만점에 5점","2025.08.27","복합성에 좋아요","진정에 좋아요","보통이에요","쓰기귀찮아서대충쓰는리뷰그냥쓰는리뷰아무거나쓰는리뷰진짜별로인것만자세히씀"
"dongmi","","","","","5점만점에 5점","2025.08.11","건성에 좋아요","보습에 좋아요","자극없이 순해요","냄새가 풀, 약초같은 냄새가 강한데 오히려 향료가 없는거아닐까해서 좋아요"
"abcdefghijklm","","","","","5점만점에 4점","2025.08.03","건성에 좋아요","진정에 좋아요","자극없이 순해요","예전에는 색소침착이 고민이여서 샀는데 바르고 잤더니 진짜 색소침착이 연해진거에요!! 저는 사람들이 좋다는 제품도 효과를 못봤고 반코르 덱스판테놀 크림도 틱톡에 바이럴이라고 생각했는데 재구매할 정도로 효과 있어요 피부장벽 뒤집어졌을때도 이쿠림썼어요!"
"산타클로스쿨","트러블성","웜톤","다크서클","","5점만점에 5점","2025.02.28","복합성에 좋아요","보습에 좋아요","자극없이 순해요","판매자에게 이벤트 상금을 지원 받아 직접 구 매 후 솔직한 의견으로 작성하였습니다.보습과 재생을 도와주고 피부장벽 강화에 좋은덱스판테놀이라니 믿고 씁니다전 건조한 편이라 보습력이 마음에 들어요짜서 쓰는 튜브 타입이라 더 위생적이고 편합니다건조한 부위에 두번씩 발라주니 좋아요"
"HayanS2","건성","봄웜톤","블랙헤드","잡티","5점만점에 5점","2025.06.19","건성에 좋아요","주름/미백에 좋아요","자극없이 순해요","여드름성 피부는 아니지만 판테놀이 170,000ppm이나 들어있는 영양크림이라 진정보습크림으로 사용하려고 구매했는데 60ml로 한 손에 들어오는 사이즈라 여행갈 때 챙겨가기도 좋을 것 같아요! 특유의 향이 있는 편이라 향에 예민하신 분들은 참고하세요 :)"
"큄이","지성","웜톤","미백","민감성","5점만점에 5점","2025.06.19","건성에 좋아요","보습에 좋아요","보통이에요","보습 진정, 주름 개선에 아주 탁월해요!!!꾸덕한 느낌의 제형이고 그냥 보습크림, 장벽크림과는 달라요. 약간 피부를 더 잡아주는 느낌이 있네요. 냄새도 화장품보다는 뭔가 더 고급스러운 향이 나서 바를 때 약바라는 느낌이 있어요. 그만큼 효과, 효능도 좋은거 같아요.남녀 노소 피부관리하시는 분들께 추천합니다!"
"국어사랑","","","","","5점만점에 5점","2025.06.16","복합성에 좋아요","진정에 좋아요","자극없이 순해요","여드름 피부에 좋다고 하여 구매했는데성분 읽어 보니 주름 개선에도 도움이 되는 성분이네요. 스판테 널리 함유되어 피부 진정에 도움도 주고 건강한 피부로 만들어 준다. 하니 꾸준히 발라 보면 도움이 될 듯합니다. 향이 좀 독특하고 고급스럽습니다."
"잉잉잉이잉","","","","","5점만점에 5점","2025.06.16","복합성에 좋아요","보습에 좋아요","자극없이 순해요","발림성이 좋아서 피부에 자극없이 바르기 좋았어요. 속건조가 삼한데 잘 잡아주고 예민한 여드름 피부인데 순하게 쓸 수 있어서 좋았어요. 다만 향이 좀 독특한데 별로인 정도는 아니라서 단점은 아닌 거 같아요. 예민하고 속건조 있는 피부에 추천합니다."
"코코천사","복합성","겨울쿨톤","각질","다크서클","5점만점에 5점","2025.05.11","복합성에 좋아요","보습에 좋아요","자극없이 순해요","반코르 바쿠치올 세럼 비사보롤과 함께 사용하려고 구입했어요. 탄력 라인인 바쿠치올 세럼 사용후 재생 라인인 덱스판테놀크림을  사용하니, 재생과 탄력케어를 제대로 관리 되는 게 느껴지네요. 부드러운 크림 제형이라  피부에 겉돌지도 않고 바르고 나서도 촉촉함과 윤기가 오래 유지되어 만족스러워요."
"sozzing","복합성","웜톤","블랙헤드","트러블","5점만점에 5점","2025.05.11","복합성에 좋아요","보습에 좋아요","자극없이 순해요","판매자에게 이벤트 상금을 지원 받아 직접 구매 후 솔직한 의견으로 작성하였습니다.피부장벽 강화와 주름 개선에 좋다고 해서 구매해봤어요! 발림성이 부드럽고 보습력이 좋아요 👍🏻바른 후 수분감이 날라가지 않고 촉촉함이 잘 유지 됩니다! 자극이 없이 순해서 트러블 피부에도 잘 사용중이에요"
"GinWife","복합성","겨울쿨톤","잡티","","5점만점에 5점","2025.05.11","건성에 좋아요","보습에 좋아요","자극없이 순해요","판매자에게 이벤트 상금을 지원 받아 직접 구매 후 솔직한 의견으로 작성하였습니다.그냥 여기저기서 이름을 많이 들어봐서..! 날씨가 오락가락해서 추운 날은 약간 건조한 느낌이 들어서 판테놀 들어간 제품 사용해보려고 구매한 제품.. 보습감 꽤괜인데 너무 미끄덩 끈적 이것도 아니어서 사용감 좋았음!"
"꾸꾸까갛","민감성","웜톤","모공","민감성","5점만점에 5점","2025.05.06","복합성에 좋아요","진정에 좋아요","자극없이 순해요","판매자에게 이벤트 상금을 지원 받아 직접 구매 후, 솔직한 의견으로 작성하였습니다.한창 덱스판테놀이 유명할때 이거저거 연고도 찾아보고 관련 화장품도 알아보며 사용해봤는데 기존 사용했던 제품들은 제형이 꾸덕해서 발림성이 꽝이었거든요. 이건 다르게 수분크림제형이라 발림성이 좋아요. 바르고나도 수분감이 날아가지않고 촉촉하게 지켜주네요. 요즘 같은 환절기 날씨에도 잘 바르고 다닐거같아요. 조금 아쉬운점은 냄새? 가 조금 진해요 그 점 빼고는 만족하며 사용하고 있습니다."
"초콜릿301","","","","","5점만점에 5점","2025.05.06","건성에 좋아요","주름/미백에 좋아요","자극없이 순해요","판테놀성분 제품이 피부진정.보습.재생에 도움되는 성분이라 꾸준히 사용하고 있어요.반코르 덱스판테놀 크림 닥터는 판테놀성분이17만 ppm으로 듬뿍들어있네요.건조한 제 피부에 보습도 잘되고 진정에도 좋아요.주름개선에도 좋아요"
"감자탕탕탕후루","건성","겨울쿨톤","각질","모공","5점만점에 3점","2025.03.08","건성에 좋아요","주름/미백에 좋아요","보통이에요","냄새가 그냥 진짜 별로임 다른건 다 모르겠는데 냄새가 최악임..제형은 묽은데 쫀쫀한 느낌으로 쳐바르기 좋음흔적크림?으로 홍보하길래 사봤는데 자국 같은 게 어느 정도 진정돼면서 적어지는 게 눈으로 보임수분감이 약간 겉도는 느낌이여서 꽉꽉 채워주진 못하고 수분 장벽을 만들어 주는 느낌임 쫀쫀하게 마무리 됌근데 냄새가 신경쓰여서 막 찾아쓰고 손이가는 느낌이 아님"
"샌드브라운","민감성","웜톤","모공","민감성","5점만점에 5점","2025.03.04","건성에 좋아요","보습에 좋아요","자극없이 순해요","판매자에게 이벤트 상금을 지원 받아 직접 구매 후 솔직한 의견으로 작성하였습니다.제형이 살짝 무거운 편인데 양조절만 하면 잘 펴발리는 제형이에요.향은 바르고 나면 어느정도 있다가 바로 사라져서 크게 신경쓰일 정도는 아니였어요민감 피부인데 자극이 있거나 하지 않았고 다음날까지 보습력이 오래 유지된다고 느꼈어요지금부터 환절기까지 잘 쓸 것 같아요!"
"티벳형사랑해","지성","쿨톤","","","5점만점에 5점","2025.03.03","복합성에 좋아요","보습에 좋아요","자극없이 순해요","판매자에게 이벤트 상금을 지원 받아 직접 구매 후 솔직한 의견으로 작성하였습니다.반코르 덱스판테놀 크림 닥터는 피부 보습과 진정에 효과적인 제품이에요. 건조하고 예민해진 피부에 발라주면 금세 촉촉해지고 진정되는 느낌이 들어서 만족스러워요. 가벼운 사용감으로 부담 없이 사용할 수 있어 좋아요"
"기록용리뷰","건성","웜톤","미백","주름","5점만점에 4점","2025.03.03","건성에 좋아요","보습에 좋아요","보통이에요","판매자에게 이벤트 상금을 지원 받아 직접 구 매 후 솔직한 의견으로 작성하였습니다.건조한 피부라 보습용으로 바르기에 좋았어요 흡수가 빠른 편은 아니라서 빠르게 메이크업 해야 하는 날에는 바르면 밀릴 것 같더라구요? 그래서 아침에 사용하지 않고 자기 전에만 발랐는데 바르고 자면 다음 날 피부가 촉촉해서 좋았아요 끈적임도 적은 편이고 아직 별다른 트러블도 없어서 환절기까지는 무난하게 바를 것 같아요~"
"미플러","","","","","5점만점에 5점","2025.03.03","복합성에 좋아요","보습에 좋아요","자극없이 순해요","판매자에게 이벤트 상금을 지원 받아 직접 구매후 솔직한 의견으로 작성하였습니다. 요즘 환절기라 얼굴이 당기고 푸석했는데, 이 크림 바르고 진짜 피부에 보습막 씌운 느낌이에요. 덱스판테놀 성분이 있어속까지 촉촉하면서 끈적임은  없는게 산뜻해요. 여드름 피부에도 사용 가능하다하니 트러브생길때도 발라야겠어요."
"행복이용복이","지성","여름쿨톤","모공","트러블","5점만점에 1점","2025.03.02","지성에 좋아요","주름/미백에 좋아요","보통이에요","틱톡 바이럴 보고 사지 마세요ㅈㅂ이상한 요구르트? 아무튼 이상한 냄새가 나는데 뭔 냄새인지 정확하게 말을 못할 것 같은 그런 냄새가 나요색소침착이나 여드름에 효과진짜없으니까 그냥 사지마세요 오히려 저는 여드름이 더 났어요초4때부터 여드름으로 고생중인데 진짜 리들샷 이후로 제 피부에 드럽게 안맞는 제품입니다한 3번 쓰고 바로 화장대 구석에 처박아놨어요반코르나 오드로이나 청미정이나 이런 틱톡에서 바이럴 돌리는 브랜드 그냥 사지 마세요이거 살 바엔 돈 더 모아서 라운드랩 소나무앰플이나 파티온 노스카나인 세럼 살 것 같습니다진짜 1점짜리 리뷰 잘 안남기는데 이건 진짜 올영에서 오랜만에 보는 쓰레기 같은 제품이라 1점 남기고 갑니다"
