product_name,id,tag,tag 2,tag 3,tag 4,point_flag,point,date,txt,txt 2,txt 3,txt_inner
닥터지 블랙 스네일 크림,shor****,,,,,,5점만점에 5점,2025.07.10,복합성에 좋아요,진정에 좋아요,보통이에요,아내 화장품 선물용으로 샀습니다. 좋아하네요~ 싸게 잘 산거 같아요
닥터지 블랙 스네일 크림,alsdus****,,,,,,5점만점에 5점,2025.07.10,건성에 좋아요,보습에 좋아요,자극없이 순해요,다 비워내고 재구매템입니다 엄마한테 사주니 너무 좋다고 또 샀어여~ 쫀쫀하니 보습도 잘되고 건조한 피부에 탄력감이 더 해지니 사용하기 좋네요
닥터지 블랙 스네일 크림,yjh****,,,,,,5점만점에 5점,2025.07.07,건성에 좋아요,보습에 좋아요,자극없이 순해요,습한여름에도 영양과 보습은 필요해서 구매일단 바르는 느낌이 실키하고   향도 은은하니 참좋아요
닥터지 블랙 스네일 크림,wlsv****,,,,,재구매,5점만점에 5점,2025.07.05,복합성에 좋아요,보습에 좋아요,자극없이 순해요,항상 사용하는 제품이라 좋아요 세일 할땐 무조건 구입해서 쟁여놓고있어요
닥터지 블랙 스네일 크림,wlsv****,,,,,재구매,5점만점에 5점,2025.07.05,복합성에 좋아요,보습에 좋아요,자극없이 순해요,보습에 너무 좋아요. 자극 없이 순하고 흡수력도 좋고 항상 쓰던 제품이라 믿고 쓰고 있어요
닥터지 블랙 스네일 크림,wlsv****,,,,,재구매,5점만점에 5점,2025.07.05,복합성에 좋아요,보습에 좋아요,자극없이 순해요,항상 쓰던 제품이라 좋아요 가격도 착하고 보습이나 흡수력도 너무 좋아요
닥터지 블랙 스네일 크림,km****,,,,,한달이상사용,5점만점에 5점,2025.07.04,복합성에 좋아요,보습에 좋아요,자극없이 순해요,달팽이 크림 비싼것도 싼것도 써봤지만 제일 무난하게 잘 쓸수 있는것 같습니다 여름에는 조금 무거울수 있어요
닥터지 블랙 스네일 크림,gmlwls****,,,,,,5점만점에 5점,2025.07.04,복합성에 좋아요,보습에 좋아요,자극없이 순해요,발림성이 부드럽고 좋아요 밤에 듬뿍바르고 잡니다 구성도 만족스러워요
닥터지 블랙 스네일 크림,dawoon87****,,,,,,5점만점에 5점,2025.07.02,건성에 좋아요,보습에 좋아요,자극없이 순해요,닥터지 제품은 선크림 필링 이것 저것 써왔어요~크림은 처음인데 촉촉해서 너무 좋네요.  끈적이지않고 쫀쫀하네요40대가 되어 관리 잘 해보도록 할게요~~~
닥터지 블랙 스네일 크림,wjdtng****,,,,,,5점만점에 4점,2025.07.01,복합성에 좋아요,진정에 좋아요,보통이에요,촉촉하게 잘 스며들어요밤에 잘 때 자고 아침에 일어나면 피부가 윤기나요
닥터지 블랙 스네일 크림,jcn1****,민감성,봄웜톤,,,한달이상사용,5점만점에 5점,2025.07.26,건성에 좋아요,주름/미백에 좋아요,자극없이 순해요,엄마 사드렸는데 촉촉하고 좋다고 만족하세여 얼굴에 머 안나는거 보니 자극도 딱히 없는 듯
닥터지 블랙 스네일 크림,heodon****,트러블성,가을웜톤,트러블,피지과다,,5점만점에 5점,2025.07.24,복합성에 좋아요,진정에 좋아요,자극없이 순해요,최고의 아이템인지는 잘 모르겠는데 무난한 상품이라 세일 때 쟁여두는 편입니다
닥터지 블랙 스네일 크림,쥚니,,,,,한달이상사용,5점만점에 5점,2025.07.21,복합성에 좋아요,주름/미백에 좋아요,보통이에요,부모님께 선물 해드렸는데 매일 바르시면서 너무 만족스러워하십니다
닥터지 블랙 스네일 크림,수비루밥,트러블성,쿨톤,다크서클,모공,,5점만점에 5점,2025.07.14,건성에 좋아요,보습에 좋아요,자극없이 순해요,나이트케어용으로 샀어요 닥터지라서 믿고 사봤답니다아~
닥터지 블랙 스네일 크림,코덕이yeyo,,,,,,5점만점에 5점,2025.07.14,건성에 좋아요,보습에 좋아요,보통이에요,할머니가 젛아하는 브랜드의 제품…아묻따 달팽이 크림인가봐여
닥터지 블랙 스네일 크림,아니킴,건성,여름쿨톤,모공,아토피,한달이상사용,5점만점에 5점,2025.07.13,건성에 좋아요,보습에 좋아요,자극없이 순해요,엄마가 영양크림 사달라고 하셔서 사드렸는데 좋아하시네요 금방 한 통을 다 쓰셨어요
닥터지 블랙 스네일 크림,언제까지v,건성,웜톤,모공,미백,재구매,5점만점에 5점,2025.07.11,건성에 좋아요,보습에 좋아요,자극없이 순해요,자극없이 순하고 바르면 촉촉함이 오래가서 좋아요.영양크림
닥터지 블랙 스네일 크림,소리뿌노레뷰,복합성,쿨톤,다크서클,미백,재구매,5점만점에 5점,2025.07.10,건성에 좋아요,주름/미백에 좋아요,자극없이 순해요,울 엄마의 최애 크림할인하면 이만원대이고2개들어있고 미니도 하나 있어서혜자로움
닥터지 블랙 스네일 크림,초이봄,민감성,여름쿨톤,각질,다크서클,,5점만점에 5점,2025.07.08,건성에 좋아요,주름/미백에 좋아요,자극없이 순해요,적당히 유수분 밸런스를 채워 줘서 좋은거 같아요. 50대 엄마가 계속 쓰고 있습니다.
닥터지 블랙 스네일 크림,가나다라마바사A,,,,,한달이상사용,5점만점에 5점,2025.07.07,복합성에 좋아요,주름/미백에 좋아요,자극없이 순해요,부드럽게 발리고 건조하지 않아서 좋아요.세일하면 제법 저렴하게 구매 가능해요.
닥터지 블랙 스네일 크림,장비,복합성,쿨톤,아토피,홍조,한달이상사용,5점만점에 4점,2025.07.06,건성에 좋아요,보습에 좋아요,자극없이 순해요,어머님께 선물해드렸습니다. 끈적임이 살짝있고 조금 저에게는 무겁습니다
닥터지 블랙 스네일 크림,끼리끼리코,복합성,웜톤,블랙헤드,잡티,한달이상사용,5점만점에 5점,2025.07.05,복합성에 좋아요,진정에 좋아요,보통이에요,물건 만족스러워요! 배송도 빠르고 포장도 꼼꼼했어요. 다음에 또 구매할게요 :)
