"id","tag","tag 2","tag 3","tag 4","point","date","txt","txt 2","txt 3","txt_inner"
"이올영씨","","","","","5점만점에 5점","2024.02.27","복합성에 좋아요","진정에 좋아요","자극없이 순해요","어성초 맛집 아비브에 크림도 있었다니요!! 초면이지만 냅다 구매 갈겼습니다 ㅋ.ㅋ.ㅋ.ㅋ. 일단 제가 써본 중 가장 신기한 질감.. 신기한 마무리감의 크림이었어요 중독적..🤤🤤1) 보송..? 보들..? 해짐너무 신기한 게 짰을 때는 다른 크림과 큰 차이를 느끼지 못했고 꾸덕하진 않아서 봄여름에 쓰기 좋겠다고 생각했어요! 근데 얼굴에 바르니까 너무 신기한 게 보들보들해지는 거예요 ;; 보니까 각질 성분? 같은 게 있는데 그런 것 때문인지 까슬까슬한 피부가 보돌보돌 해집니당 ;;2) 흡수 짱짱맨제가 제일 극혐 하는 화장품 : 흡수 안 되고 겉돌아서 훅훅 찌는 느낌 나는 화장품 ;; 시중에 유명한 제품들 코덕의 명예를 걸고 진심 다 써봤는데 훅훅 찌는 애들 몇 있었거든요 ㅋ ㅋ ㅋ. ,, 근데 얘는 싹 흡수돼서 넘 조아유 겉도는 거 1도 없고 오히려 보들보들해져서 아기 궁둥스 같음3) 진정 도랏멘움.. 일단 제 볼따구 사진을 좀 보세요 제가 갑자기 피부가 뒤집어져서 최근에 잘 안 나던 모낭염..? 여드름..?이 볼 주변에 번졌거든요 원래 쓰던 크림도 진정은 아니고 겨울용 보습 크림이었어서 효과도 없었구 ㅜㅜ보습 크림만 냅다 발라대니 도저히 진정이 될 기미가 없어서 이거 될랑가..? 하면서 어성초 크림 발라봤는데 오우 지금 자국만 좀 남구 싹 가라앉았어요 심지어 같은 조명에서 최대한 같은 구도로 찍어봤는데 약간 피부 보들해보이지 않남요 ㅋ 아니면 뭐.. 알겟습니다 어쨌든 피부 뒤집어지는 분들 저는.. 속는 셈 치고 한 번 써보면 조켓습니다 저도 이 지독히도 번져버린 트러블이 잘 진정될 줄 몰랐슴니다 ,,,❤️‍🩹"
"kxmpc","","","","","5점만점에 5점","2024.02.25","복합성에 좋아요","진정에 좋아요","자극없이 순해요","손등 반반 수분감 비교 보이시나요?? 제형이 전혀 무겁지 않고 촉촉 산뜻함이 만족스러운 제품이에요!어성초 패드 + 어성초 크림 같이 써주고 있는데 확실히 피부도 편하고 건조함도 잘 잡아주는거같아요 ㅎㅎ 화장 하기 전에 듬뿍 올려도 흡수가 빨라서 밀리거나 겉도는것도 없구 호불호 없이 쓰기 좋은 크림으로 강추합니다💚"
"카리나현여친","","","","","5점만점에 4점","2025.09.08","복합성에 좋아요","진정에 좋아요","보통이에요","낫배드 근데 올영에서 테스트 해봤을땐 시원했는데 집에서 바르니까 걍 아무느낌도 안 들엉요 온도차이인가 암턴 알로에겔 팩 하고 바르는 용으로 쓰려고 샀는데 막 완젼 좋당 이건 모르겟습니더"
"김지뽕","","","","","5점만점에 5점","2025.09.04","복합성에 좋아요","진정에 좋아요","자극없이 순해요","요철에 도움 받았다는 사람들 많길래 한 번 세일할 때 구매해봄"
"아니그니깐여","건성","쿨톤","다크서클","미백","5점만점에 4점","2025.08.26","복합성에 좋아요","진정에 좋아요","보통이에요","좁쌀에 좋고 진정에 좋다고해서 사서 발라봤어요 부드럽고 가벼운데 건성에게는 역시 건조하네요ㅎㅎ"
"Bamb2e","","","","","5점만점에 5점","2025.08.26","건성에 좋아요","진정에 좋아요","자극없이 순해요","가벼운데 그렇다고 막 수분이 날라가는건 아닌!!건성들 여름템 최고"
"컨츄","지성","쿨톤","주름","","5점만점에 5점","2025.08.14","건성에 좋아요","진정에 좋아요","보통이에요","아직 더 써봐야겠지만 아직까지는 잘 산거 같아 만족합니다 ㅎㅎ"
"미숭이","건성","웜톤","모공","주름","5점만점에 5점","2025.08.14","복합성에 좋아요","보습에 좋아요","자극없이 순해요","바르면 물같이 스윽 하고 발리는 완전 수분가득한 크림이예요 진정에 좋다니까 꾸준히 써보겠ㅅ어용"
"자라자","복합성","겨울쿨톤","각질","모공","5점만점에 4점","2025.08.08","복합성에 좋아요","진정에 좋아요","자극없이 순해요","부활초 크림 쓰다가 이거 쓰니까 조금 가볍다고 느껴짐 제형은 크림보다는 약간 샤베트에 가까움"
"올영미저리","","","","","5점만점에 4점","2025.09.27","복합성에 좋아요","진정에 좋아요","보통이에요","그냥 무난무난해요.. 유명해서 샀는데 큰 진정효과는 없고 무난해요"
"하농이는나다","건성","쿨톤","다크서클","아토피","5점만점에 5점","2025.09.23","건성에 좋아요","보습에 좋아요","자극없이 순해요","요철에 사용하면 좋고 약간 쿨링감잇어서 시웜하고 좋아뇨!!!"
"나갈랭","복합성","웜톤","미백","블랙헤드","5점만점에 5점","2025.08.30","복합성에 좋아요","진정에 좋아요","보통이에요","아직 효과는 잘 모르겠어서 계속 써봐야할 것 같아요! 진정에 좋으면 다시 사고싶아요"
"내여친지나간다","지성","여름쿨톤","미백","잡티","5점만점에 5점","2025.08.15","복합성에 좋아요","진정에 좋아요","자극없이 순해요","흡수가 잘 되고 촉촉해요 화장 전에 써도 밀리는거 없어요 아주 굿"
"Ghvgddgg","복합성","쿨톤","트러블","","5점만점에 5점","2025.08.03","지성에 좋아요","진정에 좋아요","자극없이 순해요","와 이거 친구 추천 받아서 산건데 진정에 너무 좋은거 같아요 단점은 너무 비싸요ㅠㅠ"
"금동이오","약건성","여름쿨톤","모공","블랙헤드","5점만점에 5점","2024.02.15","복합성에 좋아요","진정에 좋아요","자극없이 순해요","평소에 예민하고 여드름많은 민감성피부라 아비브 어성초라인을 애용하는데 어성초크림🍀이 나왔다고해서 바로 구매해서 써봤습니다.일단 제형은 촉촉하고 부드러운 수분크림느낌이였고바르자마자 붉은기가 가라앉으면서 얼굴에 열감이 줄어드는 느낌이 들더라고요. 제가 예민한 민감성피부라 아무거나 바르면 바로 얼굴이 뒤집어지고 따끔한 느낌이 드는데 어성초크림은 엄청 순해서 그런 부분이 없었습니다! 특히 피부 뒤집어진날엔 어성초 카밍펌프, 어성초 마스크팩, 어성초크림을 같이 사용하면 다음날 놀랄정도로 피부가 진정되고 붉은기가 가라앉은게 보여서 너무 만족했습니다.장점✅엄청 순하고 부드러움✅열감과 붉은기에 탁월✅민감성도 사용가능한 크림단점💦용기가 불편함💦흡수가 살짝 오래걸림평소에 여드름이나 홍조에 고민이 있으신분들,피부가 민감해서 아무거나 쓰기 어려우신분들에게강력추천합니다!"
"서누누","민감성","여름쿨톤","모공","트러블","5점만점에 5점","2024.02.28","지성에 좋아요","진정에 좋아요","자극없이 순해요","촉촉한 진정 수분크림 🍃🤍바르는 순간 수분감이 팡팡 터지고, 흡수되면 산뜻함만 남아요! 아비브답게 순한 건 말모 ... 🫶저의 꿀팁을 소개해드리자면 아비브 어성초 약산성 마스크팩과 함께 사용하면 더 진한 수분 진정을 느낄 수 있어요! ☺️✨️마스크팩 20분 정도 붙이고 뗀 후 에센스 찹찹 두드려 흡수시켜주시고, 어성초 크림 한겹 발라 마무리해주면 건조함 없이 그 다음날 아침 꿀피부 완성입니다 💗"
"헤이v","복합성","여름쿨톤","모공","잡티","5점만점에 5점","2024.02.24","복합성에 좋아요","진정에 좋아요","자극없이 순해요","아침엔 건조하고 오후쯤 되면 실내에서 얼굴에 열올라서 홍조생기는데 진정에 좋다고 해서 구매해봤어요항상 라이트한 제형을 좋아하는데 가볍고 촉촉해서 딱이에요! 마무리감도 제 산뜻하니 취향이구요뜨끈뜨끈한 얼굴도 좀 가라앉아서 편안하네여부활초도 잘맞는데 어성초도 잘맞아 다행인듯좀 쓰다 스퀴저 장착해서 끝까지 쭉쭉 써줘야겠어요 ㅋㅋ"
"루피의올영일기","트러블성","가을웜톤","다크서클","모공","5점만점에 5점","2024.02.23","지성에 좋아요","진정에 좋아요","자극없이 순해요","현재 고등학생이고 여드름이 많이 나고 홍조가 심한 피부에요 아비브 어성초 마스크팩으로 입문해 토너에 앰플까지 다 어성초로 맞췄어요! 근데 이런 아비브에서 신상이 나왔다니 당장 구매해봤어요그래서 받자마자 스킨케어 하고 발라봤는데 갑자기 보습감이 확 느껴지더라고요 하나도 안따갑고요! 그리고 마무리도 이물감 안느껴지고 산뜻했어요 쓰자마자 갑자기 홍조가 확 준게 너무너무 잘 느껴져서 쓰면서 감탄했어요 얼굴이 뜨거운 저로써는 열감이 내려가는것도 너무너무 만족스러웠고요! 피부 뒤집어진 날에 어성초 마스크팩에 이거까지 해주면 완벽할거 같아요!요약장점1.열감이 잘 내려감2.홍조가 눈에 띄게 좋아짐3.산뜻한 마무리4.예민한 피부에게 잘 맞음5.가격이 쌈단점1.튜브타입이라 불편함2.없음개인적으로 재구매 할거 같아요!!"
"feliciathegoat","","","","","5점만점에 5점","2024.02.03","복합성에 좋아요","진정에 좋아요","자극없이 순해요","아비브 어성초 라인 팩, 스킨 패드 써보고 너무 좋았어서 크림도 구매해봤어요! 여드름+민감성 피부인데 피부 진정에도 효과를 많이 봤고, 민감성이라 기초 제품 바꾸면 트러블이 엄청 나는 경우도 있는데 이 제품은 순해서 그런지 다행히 잘 맞았어요!그리고 저는 화장 전에 아비브 스킨 패드 + 가벼운 제형의 에센스 + 아비브 어성초 크림으로 기초케어하면  피부 표현이 정말 예쁘게 되더라구요!"
"chaewons****","지성","가을웜톤","각질","홍조","5점만점에 5점","2025.09.24","복합성에 좋아요","보습에 좋아요","자극없이 순해요","발림성이 미쳤음.. 매일 바르면서도 물같이 발리는 제형이 너무 신기했어요.. 진정? 보습? 뭐에 좋은건지 딱 확실히는 모르겠지만 일단 가볍게 발리는게 좋아요"
"qowlst****","","","","","5점만점에 5점","2025.09.24","지성에 좋아요","진정에 좋아요","자극없이 순해요","아비브 수분크림은 다 좋아서 여름이라 구매했는데 만족스러워요 가벼운데 충분히 수분감이 채워져서 만족스러워요"
"김담","지성","여름쿨톤","","","5점만점에 5점","2025.09.21","복합성에 좋아요","진정에 좋아요","자극없이 순해요","진자 딱 써도 순한 거 같다는 게 느껴지고그.. 뭐더라 요철에 좋대사 샀눈데 잘모르겟아여"
"또ㄹi브영","","","","","5점만점에 5점","2025.09.05","복합성에 좋아요","진정에 좋아요","보통이에요","몇번째 재구매템입니다촉촉하고 피부가 쫀쫀해지는 느낌을 받았어요평생 안고갈템"
"코코키키","복합성","여름쿨톤","모공","미백","5점만점에 5점","2025.08.28","복합성에 좋아요","진정에 좋아요","자극없이 순해요","부활초 크림만 써보고 요건 이번에 첨 사봐서 써봤는데 딱 여름용이에요! 쿨링효과도 있어서 시원하고 좋아요 ㅎㅎ"
"또일녀","건성","쿨톤","모공","민감성","5점만점에 5점","2025.08.25","건성에 좋아요","진정에 좋아요","자극없이 순해요","샇짝 미끌한데 흡수시키면 프라이머 같아져요 그냥 손으로 밀듯이 바르지 마시고 턱턱턱 흡수시켜주세연 그럼면 쿨링감이 금방 돌아요"
"달려라피카츄","트러블성","다크서클","미백","","5점만점에 5점","2025.08.16","복합성에 좋아요","진정에 좋아요","자극이 느껴져요","이 크림만 바르면 얼굴이 간지럽더라고요제형은 너무 꾸덕하지도 않고 적당해서 좋았는데저랑은 잘 안 맞는 것 같기도 해요요철에 효과 좋다는데 데일리 템으론 추천해요"
"마리코이","","","","","5점만점에 5점","2025.08.12","복합성에 좋아요","진정에 좋아요","자극없이 순해요","이거 수딩젤이랑 섞어 바르면 더 좋아요!!! 단독보다 이렇게 발랐을 때 훨씬 산뜻하고 진정도 잘 돼요"
"교회가다걸린스님","지성","가을웜톤","미백","블랙헤드","5점만점에 5점","2025.08.09","지성에 좋아요","보습에 좋아요","자극없이 순해요","친구가 쓰던거 써보고 진짜 반해서 비싼거 무시하고 바로 질렀읍니다. 끈적이지 않고 소량 발라도 당김이 없어 사계절에 사용 가능할거 같고요 2달뒤부터 한국을 오랜시간 떠나는데 다시돌아오는 날까지 쓸수있길 빌며......."
"햄년지","복합성","봄웜톤","모공","트러블","5점만점에 3점","2025.08.09","복합성에 좋아요","진정에 좋아요","자극없이 순해요","질감이 좀 특이해서 손이 자주 가지는 않는 거 같아요ㅠ뭔가 물 바르는 느낌..?"
"디흐","","","","","5점만점에 5점","2025.08.08","복합성에 좋아요","보습에 좋아요","자극없이 순해요","와.. 이거 너무 좋아요..ㅜㅜ 다들 이거 꼭 사서 쓰세요..!!"
"아욤미미미ㅣ밈","","","","","5점만점에 5점","2025.09.09","복합성에 좋아요","진정에 좋아요","보통이에요","아니 이거 패드도 좋은데 크림 진짜 대박 이거 쓰고 자면 피부 아침에 꿀피부됨!!! 아비브 팩 패드 크림 다 너므 저음 ㅠㅠ"
"햐량","","","","","5점만점에 5점","2025.09.06","건성에 좋아요","진정에 좋아요","자극없이 순해요","이거 피부 온도 진짜 빨리 내려감손등 테스트해보고 놀라서 샀는데 진덩도잘되고 여드름도 사라짐"
"냥로","","","","","5점만점에 5점","2025.09.04","지성에 좋아요","보습에 좋아요","자극없이 순해요","안 찐득거리고 가볍게 흡수되는 샤벗 제형이라 좀 신기했어요 속건조 없이 피부가 편안한 느낌으로 작용돼서 낮밤 상관없이 사용하고 있습니당 아비브 너무 조아요"
"YDDO","","","","","5점만점에 5점","2025.09.04","복합성에 좋아요","진정에 좋아요","자극없이 순해요","바르면 살짝 쿨링감있고 빠르게 가볍게 얹어져서 여름 스킨케어로 발라주는 중입니당 자극없이 순하고 수부지인 제 피부에 잘맞아서 요즘 열심히 쓰고 있어요 :3"
"올영이좋아용","","","","","5점만점에 4점","2025.09.04","복합성에 좋아요","진정에 좋아요","보통이에요","촉촉하고 금방흡수되는 여름에 사용하기 너무 좋아요최고에요."
"간뿌","민감성","겨울쿨톤","민감성","잡티","5점만점에 5점","2025.07.24","복합성에 좋아요","진정에 좋아요","보통이에요","제품 순하고 좋아요!꽤 꾸덕해서 여름엔 얇게발라야 더 좋은 것 같아요!"
"이몌힌","복합성","웜톤","모공","주름","5점만점에 5점","2024.06.09","복합성에 좋아요","진정에 좋아요","자극없이 순해요","발림성 냠냠 그읏 진짜 이거 하나 바르면 보들보들하니 기분 좋아서 막 짜서 막 바르고 싶음.. 근데 과하면 기름같이 겉도니까 조심"
"곤드레밥길들이기","복합성","쿨톤","다크서클","모공","5점만점에 5점","2024.03.02","지성에 좋아요","진정에 좋아요","보통이에요","아비브 어성초라인 처돌이라서 크림 올리브영에 입점했길래 냅다 구매했어요.ᐟ.ᐟ 다만... 원쁠원 기획이 나와서 좀 씁쓸하네요..리뷰이벤트도 그대로하고... ㅠㅠ"
"갱뮝","복합성","쿨톤","모공","잡티","5점만점에 5점","2024.02.29","지성에 좋아요","진정에 좋아요","보통이에요","아비브 어성초 세럼이랑 패드를 너무 잘쓰고 있어서 크림도 구매해봤습니다 너무 기대돼요"
"rvd****","","","","","5점만점에 4점","2025.09.20","복합성에 좋아요","진정에 좋아요","자극없이 순해요","자극이 크게 없고 발림성이 좋아서 사계절에 써도 괜찮을거 같습니다"
"saa****","복합성","여름쿨톤","","","5점만점에 5점","2025.08.26","복합성에 좋아요","진정에 좋아요","보통이에요","촉촉하고 진정되는것같아요! 향도 좋고.. 자주 쓸고같아요"
"own****","건성","가을웜톤","","","5점만점에 5점","2025.08.18","건성에 좋아요","진정에 좋아요","자극없이 순해요","아~~~조올라조아욥. 쿨링감 드는 게 확 느껴져서 조아요🤭 피부 진정도 잘 되는 듯!"
"sarah****","","","","","5점만점에 1점","2025.08.17","건성에 좋아요","보습에 좋아요","자극없이 순해요","훔….유튜브 보고 좁쌀템 샀는데 ㅠ 효과 없고.. 오히려 좁쌀이 올라오는 너낌…??????"
"면덩","복합성","웜톤","미백","잡티","5점만점에 5점","2024.03.13","복합성에 좋아요","진정에 좋아요","자극없이 순해요","자극없이 순하고 바르면 피부개 보들보들해져용 요즘 피부에 오돌도돌 뭐가 막 나서 ㅠㅜ 급하게사용 중입니당"
"kimyeon****","","","","","5점만점에 3점","2025.10.01","건성에 좋아요","보습에 좋아요","자극없이 순해요","쿨링은 잘 모르겠고.. 사실 뭔 효과가 있는진 모르겠는데 그냥 쓰고 있어요 나쁘지도 좋지도 않은..? 양은 생각보다 많은 것 같아요 가격이 좀 비싼 것 같긴 하네요"
"tourg****","","","","","5점만점에 5점","2025.09.30","복합성에 좋아요","진정에 좋아요","자극없이 순해요","사춘기아들 피부 뽀송뽀송 좋아지고 있는데 벌써 다시 사달라해요 ~~~"
"mini****","","","","","5점만점에 5점","2025.09.29","복합성에 좋아요","진정에 좋아요","자극없이 순해요","오 이거 세럼이랑 같이 바르면 시원하고 너무 조아요 꾸준히 써볼게용"
"seoeun****","","","","","5점만점에 5점","2025.09.29","지성에 좋아요","진정에 좋아요","자극없이 순해요","자극 없이 순하고 쿨링 효과도 잇어서좋아요 산뜻해요촉촉한거 기대하구 사면 안 돼여ㅠ전 건성인데 이거 단독으로 바르먄 ㄴㅁ 건조해요"
"binibin****","","","","","5점만점에 5점","2025.09.29","복합성에 좋아요","진정에 좋아요","보통이에요","부활초 살지 이거 살지 고민하다가 이거 샀는데 진짜 이거 바르면 담날 피부 보들보들 험"
"20050****","","","","","5점만점에 5점","2025.09.27","복합성에 좋아요","보습에 좋아요","자극없이 순해요","수부지 타입인데 토너,수분앰플로 속건조 잡고 이걸로 마무리 해주면 진짜 광나는 피부 만들 수 있어요 덕분에 피부 화장도 잘 먹고 트러블 나는 것도 줄어들었어요!!! 수분 크림 유목민들은 한 번 꼭 써보시는 걸 추천합니다"
"gyu****","","","","","5점만점에 5점","2025.09.27","복합성에 좋아요","진정에 좋아요","자극없이 순해요","엄청난 수분 충전 효과는 느껴지지 않았습니다처음 짰을 땐 모양이 흐트러지지 않길래 무거우려나 싶었는데 펴바르니 가볍게 흡수되었어요같은 라인 세럼이랑 같이 쓰면 시너지가 날 것 같습니다"
"k202301114****","","","","","5점만점에 4점","2025.09.25","복합성에 좋아요","진정에 좋아요","보통이에요","음 세럼이 너무 좋아서 삿는데 아직은 좋은지는 잘 모르겟아요 세럼만 쓰는것도 나쁘지 언ㄹ아요"
"julie****","","","","","5점만점에 5점","2025.09.25","건성에 좋아요","보습에 좋아요","자극없이 순해요","얼굴에 바르면 은근히 시원한것같깅한데 드라마틱하게 차갑진 않습니다"
"zxqw****","","","","","5점만점에 5점","2025.09.24","건성에 좋아요","보습에 좋아요","자극없이 순해요","되직한 제품이랑 섞어 바르면 너무 좋아요!! 재구매하러 갑니다~"
"김말랭2","","","","","5점만점에 5점","2025.09.13","복합성에 좋아요","진정에 좋아요","보통이에요","음 순한 수분크림느낌? 질척이지않고 흡수가 빠르고 수분감있어요 속이촉촉해진느낌"
"서띠띠","","","","","5점만점에 5점","2025.09.09","건성에 좋아요","보습에 좋아요","자극없이 순해요","화장 전에 완전 잘 쓰고 있어욤 아비브 최고입니당 !! ㅎㅎ 순해요"
"신ㄴㄴㄴ서하","","","","","5점만점에 5점","2025.09.07","건성에 좋아요","진정에 좋아요","자극없이 순해요","아비브 토너, 토너패드, 앰플 다 써봤는데 너무 좋아서 크림도 샀는데 하루만에 여드름 확실히 들어갔어요"
"서띠띠","","","","","5점만점에 5점","2025.09.05","건성에 좋아요","보습에 좋아요","자극없이 순해요","진정이면 무조건 아비브 쓰세요 순하고 시원하고 넘 좋아요 ㅎㅎ"
"아잉딜딜","","","","","5점만점에 5점","2025.09.01","건성에 좋아요","보습에 좋아요","자극없이 순해요","원래 얼굴에 뭐 바를때 끝 마무리가 조금이라도 끈적해도 싫어하는데 이건 너무 부드럽게 마무리 되어서 너무 조앗어요… 아직 사용한지 1일차라 효과는 모르겟으요"
"pluto0120","","","","","5점만점에 5점","2024.02.28","복합성에 좋아요","진정에 좋아요","자극없이 순해요","제가 민간성 피부여서 평소에도 아비브 어성초 라인 제품을 너무 좋아해요. 요즘 환절기여서 피부 장벽이 많이 약해져서 어성초 크림을 사용 시작하는 데 사용감은 너무 라이트하고 촉촉해요. 흡수력도 너무 좋고 요즘 계속 사용하는데 홍조도 홍조도 많이 사라졌어요. 역시 진정은 아비브다."
"zipp","","","","","5점만점에 5점","2024.02.28","복합성에 좋아요","진정에 좋아요","자극없이 순해요","어성초 껌딱지 팩도 정말 잘 써서 기대하면서 크림 구매해봤어요! 패키지 색상도 예뻤고 크림 색상도 패키지 색상과 거의 비슷하더라구요 제형은 몽글몽글하고 발림성이 부드러워서 두번 덧발랐을때도 밀림이 없어 좋았어요! 크림 자체를 많이 발라도 무겁지 않고 산뜻하게 발려서 기분이 좋았답니다., 아비브 어성초 라인 꾸준히 한번 써봐야겠어요 기초 제품 정착합니다.. 🫶"
"온래무결","","","","","5점만점에 5점","2024.02.25","복합성에 좋아요","진정에 좋아요","자극없이 순해요","피부에 맞는 화장품을 찾지 못해서한제품을 오래 사용한적이 없었는데아비브 어성초 라인으로 바꾼 뒤로 피부에 자극이 없고 뾰루지가 나지않아서 정착하게 되었어요지금은 계절에 따라 라인을 바꿔가며아비브만 사용하고 있어요가볍게 바를 크림이 필요했는데이제 어성초 크림까지 나와서 완벽해졌네요근데 용기가 부활초크림과 같은 용기라 아쉽네요부활초크림, 흰색,검은색 크림 다 써봤는데꾹꾹 밀어 짜다보면 찢어지는 부분이 생기던데샘플로 주시는 용기처럼 바뀌면 좋겠습니다"
"오쏘리","복합성","가을웜톤","모공","블랙헤드","5점만점에 4점","2025.07.06","복합성에 좋아요","진정에 좋아요","자극없이 순해요","부드럽고 시원합니다! 어성초 세럼이랑 같이 쓰려고 구매했어요!"
"캘링","","","","","5점만점에 5점","2024.03.03","건성에 좋아요","보습에 좋아요","자극없이 순해요","아비브 어성초 카밍크림 리뷰합니다쿨링감 지대로입니다 바르자마자 피부를 쿨링해주면서 모공을 조여주는 느낌입니다속건조까지 해결합니다 건조한 피부라 많은 수분크림 써봤습니다 효과 괜찮은것 같아요튜브형이라서 위생적으로 사용하비 좋아요어느덧 아비브 제품 계속 쓰게되네요~~"
"피치우롱티","","","","","5점만점에 5점","2024.02.28","복합성에 좋아요","진정에 좋아요","자극없이 순해요","사무실 히터바람이 너무 쎄서 건조하고 붉은끼가 자주 돌더라고요 ㅠㅠ 그래서 진정 제품 찾다가 구매했는데 저랑 넘 잘 맞아요!!제형은 꾸덕보다는 마일드하고, 피부에 금방 스며들고 촉촉해집니다! 수분감이 가득하고 순해서 붉은끼도 많이 가라앉았어요! 산뜻하고 가벼워서 여름에도 쓰기 좋을 것 같아요!!"
"왕귀여웅","복합성","웜톤","모공","탄력","5점만점에 5점","2024.02.26","복합성에 좋아요","진정에 좋아요","자극없이 순해요","진정 = 아비브 어성초아비브 어성초 토너가 너무 잘맞아서 벌써 n통째 재재재구매중인 사람입니다! 어성초 토너가 잘맞아서 어성초 세럼도 올리브영에서 같이 사서 쓴지 벌써 1년째인데 드디어..!! 드디어..!! 어성초크림도 올영에 입점하자마자 바로 샀어요 ㅠ_ㅠ무향이고 엄청 부드러운 제형에 흡수가 빨라요트러블 났을 때 저녁에 어성초 라인으로 듬뿍 바르고 자면 다음날 엄청 많이 가라앉아있어요!!이제 완전 아비브 어성초라인으로 저는 정착할듯...!!"
"ann****","","","","","5점만점에 5점","2025.09.22","복합성에 좋아요","보습에 좋아요","자극없이 순해요","자극없이 엄청 순하고 쿨링감을 갖고싶어서 샀는데 조금 효과있는것같아요"
"cosmos****","","","","","5점만점에 5점","2025.09.21","복합성에 좋아요","진정에 좋아요","자극없이 순해요","자극도 없고 피부에 촙촙붙어요 저녁에 스킨케어하고 새벽에 피부만져도 영원히 쫀쫀함"
"wowmo****","","","","","5점만점에 5점","2025.09.20","지성에 좋아요","진정에 좋아요","자극없이 순해요","셔벳같은 재질에 쿨링 진정되는 느낌도 있어서 두번째 사용하고 다 쓰면 또 주문하려구용 ㅎㅎ 겨울에도 좋을진 몰겠네요"
"공룡왕티라노","","","","","5점만점에 5점","2025.09.11","복합성에 좋아요","진정에 좋아요","자극없이 순해요","제품력이 좋아 추천합니다. 재차 구매할 의향이 있습니다."
"iooi****","","","","","5점만점에 5점","2025.09.01","건성에 좋아요","보습에 좋아요","자극없이 순해요","유튜브 추천템으로 사봤는데 바르면 약간의 쿨링감이 있어요. 바르고나면 좀 밀리는감이 있어서 화장전에는 못쓸것같아용"
"공삼일일","","","","","5점만점에 5점","2025.09.01","복합성에 좋아요","진정에 좋아요","자극없이 순해요","진짜 너무 자극도 없이 순해서 진정도 잘되고 너무 좋어요!!!!"
"또ㄹi브영","","","","","5점만점에 5점","2025.08.05","복합성에 좋아요","진정에 좋아요","보통이에요","촉촉해요여름에 딱이에요순한 제품인 거 같아서 좋아요!!"
"jueun****","","","","","5점만점에 5점","2025.08.03","지성에 좋아요","진정에 좋아요","자극없이 순해요","겉돌지 않고 피부애 수분을 꽉 채워주는 느낌이에요! 처음에 양조절을 잘 못해서 많이 발랐나 싶었는데 유분기보다는 수분기가 머금어서 피부를 잘 잡아주더라구요 꾸준히 써보고 싶은 템이에요 :)"
"냠긋이다이놈아","","","","","5점만점에 5점","2025.08.31","복합성에 좋아요","보습에 좋아요","자극없이 순해요","한번만 써보긴 했지먼 샤베트 같은 제형이라 잘 녹아듬 약간 유분기 있어서 밤에 바르기 좋을듯 자극 거의 없음"
"무ㅜ야","","","","","5점만점에 5점","2025.08.28","지성에 좋아요","진정에 좋아요","자극없이 순해요","이거도약간 극극극지성인저로서는 기름기가 느껴집 그래서 이거는 겨울애 쓰려구욤"
"올영이좋아용","","","","","5점만점에 4점","2025.08.17","복합성에 좋아요","진정에 좋아요","보통이에요","여름에 자주 쓰는 어성초 크림보습 좋아요최고에요~~!!!"
"뽕뇽","복합성","여름쿨톤","미백","","5점만점에 5점","2025.08.10","복합성에 좋아요","진정에 좋아요","자극없이 순해요","넘 가볍고 좋은 것 가탕오 른데 양안 노금 건조한거 긑아오 우번 발라주ㅜ요"
"혁두캔두잇","","","","","5점만점에 4점","2025.08.05","복합성에 좋아요","진정에 좋아요","자극없이 순해요","매장에서 확실히 쿨링감이 조금 잇어서 삿는데 기분탓이엿는지 사용할때 막그렇게 쿨링감이 잇다라곤 잘 느껴지진 않앗어요"
"지구야사랑해ㅐ","","","","","5점만점에 5점","2024.02.28","복합성에 좋아요","진정에 좋아요","자극없이 순해요","날씨도 좀 풀려서 무난하게 쓰기좋은 가벼운 크림 찾고 있었는데 요게 딱!! 아비브 어성초 잘 맞아서 마스크팩은 꾸준히 쓰고 있는데 궁금해서 사봤습니다연두연두한 크림 색깔이 진정 잘 될거 같아서 괜히 기대하게 만드네요ㅎㅎ선크림, 쿠션은 촉촉파라 밀리지 않을까 걱정했는데 안 밀리고 괜찮아요 흡수가 바로 잘돼서 그런가봐요 오후에 속당김 있거나 그렇지도 않구요 여러모로 만족스럽습다 조금 더 써봐야 될거같아요"
"muj1k****","지성","여름쿨톤","다크서클","모공","5점만점에 5점","2025.07.10","지성에 좋아요","진정에 좋아요","자극없이 순해요","이더운여름에 딱인 크림같아요 지성한테도 좋고요바르고나서 흡수도 잘되서 얼굴이 끈적임이나 묻어남도 없고진정에더 효과가 좋습니다"
"minji04****","","","","","5점만점에 5점","2025.06.03","복합성에 좋아요","진정에 좋아요","보통이에요","두통째 썼어요 !! 피부에 열감오를때마다 그냥 쓰고 있어요 순해서 조은거가타요"
"minji04****","","","","","5점만점에 5점","2025.04.29","복합성에 좋아요","진정에 좋아요","보통이에요","예전에 써보고 좋아서 또 사요 !! 확실히 열감오를때 쓰면 좋은거 같아요 !!"
"sa****","","","","","5점만점에 5점","2024.08.06","복합성에 좋아요","진정에 좋아요","보통이에요","보송하게 마무리돼서 가볍고 데일리로 쓰기 좋아요 ㅎㅎ만족해요"
