product_name,id,tag,tag 2,tag 3,tag 4,point_flag,more_msg,point,date,txt,txt 2,txt 3,txt_inner,ico_offlineStore
닥터지 레드 블레미쉬 클리어 모이스처 크림,올영에탕진,복합성,웜톤,각질,모공,한달이상사용,첫 리뷰 작성 후 30일 동안 사용 후 작성하신 리뷰입니다.,5점만점에 5점,2023.04.23,복합성에 좋아요,보습에 좋아요,자극없이 순해요,닥터지의 유명 수분크림 레드블레미쉬 라인에서 보습감을 한층 더 강화시킨 라인으로 출시가 되었었죠.블레미쉬 라인자체가 진정용으로 사용을 하는 크림이다보니 보습력을 크게 요하는 그런 제품은 아니어서 그러지 모이스처 크림에는 자주 손이 가질 않게 되더라구요.다만 기존 블레미쉬 라인에서 수분감을 부족하다고 느끼시는 건성분들에게는 적합한 크림인듯 싶어요.수부지나 지성분들에게는 조금은 무거울 듯한 그런 크림.,
닥터지 레드 블레미쉬 클리어 모이스처 크림,진화,복합성,겨울쿨톤,각질,다크서클,한달이상사용,첫 리뷰 작성 후 30일 동안 사용 후 작성하신 리뷰입니다.,5점만점에 4점,2023.01.13,지성에 좋아요,진정에 좋아요,자극없이 순해요,"한달동안 사용해보니 장단점이 더 확실하게 보였던 크림이에요. 한겨울에 쓰기엔 보습감이 살짝 아쉽고, 속은 쫀득하게 겉은 매끈하게 흡수되는 크림 좋아하시면 추천드려요.- 제형 : 수딩크림에 보습감이 더해진 느낌! 수분감 많고 가벼운 제형에 쫀쫀함이 더해졌어요. 그래서 부드럽게 펴 발리고 흡수 속도도 빠른 편입니다. 보습크림에 비교하면 많이 가볍지만 수딩크림보단 훨씬 촉촉함이 오래 가요.- 마무리감 : 가을까지는 이 크림을 마지막에 바르면 약간 번들거리게 마무리가 됐는데 겨울로 넘어오니까 티존만 살짝 광이 돌고 유존은 블러 처리 한 것처럼 보송하게 흡수되네요. 그래서 한겨울엔 건성, 복합성보다는 지성에게 잘 맞을 것 같아요. 속당김은 거의 없는데 와!! 촉촉하다!!!! 이정도는 아니에요. 봄, 여름, 가을엔 괜찮을 것 같아요.",
닥터지 레드 블레미쉬 클리어 모이스처 크림,마찌마찌,민감성,쿨톤,모공,민감성,,,5점만점에 4점,2022.12.31,건성에 좋아요,보습에 좋아요,보통이에요,건성 피부지만 끈적이거나 오일감이 많이 느껴지는 보습크림은 좋아하지 않아요.닥터지 수딩크림이랑 보습이 더해진 모이스처크림을 함께 구매한 후 수딩크림은 이미 한통 다쓰고 이번엔 보습력이 더 좋은 모이스처크림 사용중이에요. (동시에 사용했다가 갑자기 트러블이 생겨버려서 중단 하고 하나씩 사용중인데 지금은 트러블없이 잘 사용중이에요.)수딩크림이랑 다르게 확실히 보습력이 많이 느껴지는 크림이에요. 촉촉하게 발리면서 산뜻하게 마무리되서 만족스러워요.,
닥터지 레드 블레미쉬 클리어 모이스처 크림,부엉이s,민감성,쿨톤,각질,모공,,,5점만점에 5점,2022.12.28,복합성에 좋아요,보습에 좋아요,자극없이 순해요,"우선 제 피부타입은 수부지에 초초 예민한 피부 타입이예요, 그래서 화장품 잘못 바르면 좁쌀이든 트러블 올라와서 신중하게 고르는 편인데요 닥터지는 후기가 좋아서 구입해봤어요!👉트러블 유발 없이 순함우선 예민한 피부타입에게 너무 중요한 부분인데 트러블 유발이 없었어요!! 이 점에서 우선 합격입니다 순하고 자극 없었어요👉사용감 얇은 수분막? 씌우는 느낌사용감은 막 수분수분 느낌보다는 유분이 조금 섞여있어서 유수분 밸런스가 잘 맞는것 같고 약간 막이 씌워지는 느낌이 있어요! 유분때문인것 같은데 다행히 답답하거나 막힐 정도는 아니어서 딱 적당해서 좋았어요!! 너무 답답하고 막으면 트러블 올라오는데 그렇지 않았어요👉무향 색상은 우유색색상은 약간 우유빛나는 색이고 향은 없는것 같아요!! 👉스패출라 있어서 편해요스패출라 있어서 떠서 쓰기 편해요",
닥터지 레드 블레미쉬 클리어 모이스처 크림,올영에탕진,복합성,웜톤,각질,모공,,,5점만점에 5점,2022.12.28,복합성에 좋아요,보습에 좋아요,자극없이 순해요,닥터지의 유명한 크림이죠.레드 블래미쉬 클리어 수딩크림. 여기에다가 부족한 수분감을 추가해서 나왔다고 해서 구매를 해보았어요.기존의 레드블레미쉬 크림도 수딩크림 치고는 진정이 되면서 적당한 수분감도 주는 애정하는 크림이었는데. 여기에다가 보습감을 더욱 강화해서 나왔다고 하니 궁금했습니다. 믿고 사는 닥터지 브랜드확실히 기존의 제품과 비슷하면서도 좀더 묵직한 보습감을 주는 그런 제형과 발림성의 제품이었지만 그렇다고 여타 보습크림과 같은 그런 깊은 보습은 아닌듯해요.개적으로는 혹한기 계절보다는 봄과 가을 약간의 쌀쌀함이 느껴지는 그런 계절에 사용하면 적당할 듯한 제품이었어요.,
닥터지 레드 블레미쉬 클리어 모이스처 크림,MY드림어택,건성,봄웜톤,미백,민감성,,,5점만점에 5점,2022.10.31,건성에 좋아요,보습에 좋아요,자극없이 순해요,닥터지에서 신상 크림이 나왔다고 해서 바로 구매 해봤어요수딩 크림 사용 해봤었는데너무 가벼워서 겨울에는 사용 못하겠더라구요건성분들을 위한 크림이라니너무너무 써보고 싶더라구요제형은 일반 크림과 비슷해요발림성은 좋은데 꾸덕해서 얼굴에 흡수가 느린편입니다흡수 안시켜주면 얼굴이 반들반들 해서머리카락이 잘 묻더라구요흡수가 꼭 필요하고 아침에 메이크업 전단계에 사용하면메이크업 백프로 밀릴거 같습니당 ㅠ아주 소량으로 발라 주셔야 할거 같아요사용감은 나쁘지 않은데 흡수가 더딘거 ㅠ끈적거리는거 ㅠ 악건성분들께 추천 드리고지성분들은 많이 기름질수도 있을거 같아요추가로 작은 용량도 주고 있어서여행용으로도 좋을거 같습니다,
닥터지 레드 블레미쉬 클리어 모이스처 크림,코알라에요,복합성,웜톤,민감성,아토피,한달이상사용,첫 리뷰 작성 후 30일 동안 사용 후 작성하신 리뷰입니다.,5점만점에 3점,2022.10.30,건성에 좋아요,보습에 좋아요,자극없이 순해요,"복합성 피부 기준 한 달 사용 후기입니다!우선 처음 일주일 정도 써봤을 때와 사용후기가 상당히 달라졌어요! 결론부터 얘기하자면 텁텁한 느낌이 너무 강해서 재구매의사는 X입니다. 원래 쓰던 기존 닥터지 수딩 크림으로 돌아갈 것 같아요..1. 제형젤 타입 느낌이긴 한데 거기에 앰플이 한 스푼 추가된 느낌입니다. 무거운 수분크림 타입이 아니어서 가볍게 바를 수 있어요.2. 발림성흡수가 엄청 빠르고, 끈적이지 않아서 좋아요(이 수분크림 최대 강점) 그런데 바르고 몇 시간이 지나면 너무 답답하고 코 부분 쪽에 개기름이 끼더라고요😂 수분이 차는 느낌이 아니라 속건조는 못 잡아주고 겉에만 유분이 맴도는 느낌이었어요.. 3. 성분모이스처용으로 출시된 거라 그런지 스테아릭애씨드, 팔미틱애씨드 등이 들어있더라고요ㅠ 지성 분들껜 비추해요",
닥터지 레드 블레미쉬 클리어 모이스처 크림,진화,복합성,겨울쿨톤,각질,다크서클,,,5점만점에 4점,2022.10.10,건성에 좋아요,보습에 좋아요,자극없이 순해요,"닥터지 수분크림이 새로운 버전으로 나왔다길래 구매해봤어요! 평소 닥터지 브랜드 제품이 제 피부에 잘 맞았고, 이번 크림은 보습감이 더해졌다고 해서 기대가 컸습니다. 레드 블레미쉬 기존 버전은 사용해보지 않아 비교가 어려운 점 참고해주세요... 전 속당김이 고민인 복합성 피부고 트러블이 자주 들락날락하는 편입니다 :)- 제형 : 수딩크림처럼 수분감이 많고 가볍지만 크림처럼 쫀득한 느낌도 공존해요. 그래서 발림성이 무척 좋고 매끄럽게 흡수됩니다. 일반적인 크림에 비교하면 라이트한 쪽에 가까운데요. 젤크림이나 수딩크림에 비하면 수분이 금방 날아가지 않아서 좋았어요. 설명처럼 보습 잘 되는 수분크림 느낌!- 향 : 무향이라는 평이 많아서 당연히 향이 없을 줄 알았는데!! 연고 같은 냄새가 살짝 나요. 바르는 동안 금방 날아가서 나쁘진 않았지만 연고같은 퀴퀴한 냄새가 썩 좋지는 않았습니다. 금방 향이 날아가서 무향이라고 봐도 될듯 해요~- 마무리감 : 레드 보습크림이라는 애칭답게 수분감을 꽉 채워줘요. 산뜻하게 마무리됐으면 했는데 약간 광이 돕니다. 피부가 좋아보이는 은은한 광이 아니고 번들거리는 광이라 아쉬웠어요. 대신 끈적임은 없어요! 한참 두드려줘도 매끈하게 흡수되지 않고 광이 돌게 마무리되는 스타일이에요. 유분감인가 싶었는데 유수분측정기로 테스트 해봐도, 손으로 만져봐도 기름기는 아니더라고요. 저는 평소 크림을 얇게 2번 덧바르는 스타일인데 적게 발라도, 도톰하게 발라도 답답하지 않은 점은 마음에 들었어요. 보습감은 오래 유지되고, 다음날 아침까지 속당김은 느껴지지 않았어요.- 일주일 넘게 사용해봤는데 특별히 문제되는 점은 없었고 선크림을 바르거나 메이크업을 해도 밀리지 않아서 좋았어요. 화장이들 뜨는 것도 없었고요~ 복합성인 제 피부엔 적당한 수분감, 유분기를 가져 유수분밸런스에도 괜찮게 느껴졌는데 유분감이 많지 않아 건성 분들은 살짝 아쉽지 않을까 싶어요. 수부지, 복합성에 딱 좋은 크림인 것 같아요. 이 크림을 바른 이후로 트러블이 크게 올라오는 것도 없고(평소처럼 자잘한 게 나왔다 들어갔다만 함) 각질도 많이 잡혀서 만족스러워요! 여름에 쓰기엔 광이 부담스럽고 요즘 같은 날씨에 쓰기 딱 알맞네요.",
닥터지 레드 블레미쉬 클리어 모이스처 크림,코알라에요,복합성,웜톤,민감성,아토피,,,5점만점에 5점,2022.09.30,복합성에 좋아요,보습에 좋아요,자극없이 순해요,"전 수딩크림으로 몇 년 동안 레드 블래미쉬 수딩 크림만 썼던 사람입니다! 피부가 복합성이어서 여름엔 그걸로 충분했었고, 간절기-겨울에는 건조해서 앰플을 꼭 같이 썼었는데 이번 모이스처 크림은 이 부분을 보완해서 출시된 제품같아요! 복합성, 속건조 피부 타입 기준으로 리뷰 남겨보겠습니다!🌱 제형&발림성 : 확실히 젤 타입에 가깝던 수딩 크림과 달리, 모이스처 크림은 제형이 일반 크림과 비슷합니다! 개인적으로 기존 수딩 크림에 앰플 한 스푼 얹은 느낌이었어요! 수딩 크림보다 흡수가 빨랐고 착 달라붙는 느낌이었습니다! 🌱 보습 : 닥터지 블레미쉬 클리어 수딩 토너 발라주고 바로 이 크림만 발라보았는데요! 건조함이 느껴지지 않고 유분감 없이 수분이 채워지는 느낌이었습니다!😊 확실히 수딩 크림보다 훨씬 촉촉했고, 바르고 몇 분 후에 피부에서 광이 나더라고요! 물론 한겨울에는 이걸로는 조금 부족할 것 같긴 해요!☘️ 추천 : 복합성, 지성이신 분들/ 무거운 수분크림은 싫은 분들 / 기존에 레드 블레미쉬 수딩 크림에 만족했었지만 겨울엔 건조하다고 느꼈던 분들! 👉🏻 환절기용 크림으로 추천드립니당!",
닥터지 레드 블레미쉬 클리어 모이스처 크림,8o8,복합성,봄웜톤,아토피,홍조,,,5점만점에 5점,2022.09.28,복합성에 좋아요,보습에 좋아요,자극없이 순해요,✔️닥터지 레드블레미쉬 클리어 모이스처 크림 ✨닥터지의 기존 레드블레미쉬 크림을 너무 만족하면서 썼는데 새로 더 보습력이 강화된 모이스처 크림이 나왔다고 해서 바로 구매해보았습니다추천 ▶️ 기존 레드블레미쉬 크림이 가을겨울에 쓰기엔 너무 가벼웠던 분들 ▶️ 부담스러운 고보습 크림❌ 젤크림처럼 너무 가벼운 보습감❌ 무겁지않은 제형에 적당한 보습력을 갖춘 크림을 찾는 분들▶️ 향료 등 알레르기를 유발할 수 있는 불필요한 성분을 배제한 크림을 찾는 분들👏🏻패키지닥터지의 패키지에서 가장 눈에 띄는건 점자입니다!이렇게 점자가 적혀있는 브랜드는 정말 처음보는 것 같아요 심지어 닥터지는 샘플에도 점자가 적혀 있더라구요!그리고 크림용기에는 분리 배출을 어떻게 하면 되는지도 적혀 있습니다스푼?도 밑면이 바닥에 닿지 않게 만들어져 위생적으로 사용할 수 있어요이렇게 사용하기 전부터 패키지를 열어보는 순간순간 사소한 것에 기분좋아지는 패키지를 만들다니 얼마나 공들여서 제작했는지 알 수 있었습니다❓기존의 레드블레미쉬 크림과 달라진 점?육안으로 보기엔 음 비슷하게 젤크림 제형인 것 같았는데 제형을 만져보는 순간 확실하게 더 쫀쫀해졌다는걸 알 수 있었습니다! 크림을 바른 후에도 기존 레드블레미쉬 크림보다 보습감있고 쫀쫀하게 발린다는 느낌이였구요하지만 잘 스며들어서 화장이 말리지도 않았고 오히려 적당하게 촉촉해서 화장이 더 잘먹더라구요날씨가 아직 완전히 추워진건 아니지만 이정도면 극건성인분들을 제외하고는? 대부분의 지성 수부지 복합성 건성 등의 분들이 무난하게 만족하며 사용할 수 있을 것 같았습니다 저는 이번 닥터지 크림도 만족하면서 꾸준히 사용할 것 같아요!👍🏻,매장
닥터지 레드 블레미쉬 클리어 모이스처 크림,Zen,복합성,여름쿨톤,모공,미백,,,5점만점에 5점,2022.09.21,복합성에 좋아요,보습에 좋아요,자극없이 순해요,"닥터지는 클렌징부터 스킨케어, 선케어까지 저의 피부를 매일 함께하는 제품들로 가득한 브랜드에요! 여름에 닥터지 수분크림을 잘 사용하고 이제 환절기와 겨울을 위한 보습크림을 찾던 중 레드 블레미쉬 클리어 모이스처 크림을 선런칭해서 바로 구매했습니다!제형은 수딩크림처럼 수딩 겔 느낌이 나긴 한데 좀 더 보습감이 있어요. 수딩 겔 같지만 크림의 느낌? 그 중간인 느낌이에요. 이전 수딩크림은 겔 타입이었다면 보습크림은 수분크림이라고 하는 게 적절한 표현인 것 같아요. 발림성은 수딩크림보다 더 보습감이 있긴 해요! 수딩크림은 여름에 가볍게 바르기 좋다면, 보습크림은 바르면 보습감이 있어서 속건조가 잡히면서 피부가 쫀쫀해지는 느낌이 들어요. 그렇지만 끈적거리지 않고 피부에 잘 흡수됩니다. 하지만 타 브랜드와 비교했을 때 보습크림의 카테고리에 넣기에는 꾸덕하거나 되직하지 않아요. 건성이 쓰기엔 확실히 보습감이 부족해요. 수부지가 환절기까지 바르기 괜찮을 수분크림라고 생각이 듭니다. 구매하기 전에 매장에서 테스트 해보시는 걸 추천해요!",
닥터지 레드 블레미쉬 클리어 모이스처 크림,지진디,트러블성,가을웜톤,민감성,잡티,,,5점만점에 5점,2022.09.20,건성에 좋아요,보습에 좋아요,자극없이 순해요,"닥터지 레드블레미쉬 수딩크림 엄청 좋아해서 새로나온 크림도 아묻따 구매했어요!! 매장에는 아직 두개밖에 없더라구요 ㅎㅅㅎ 나오자마자 산 느낌이라 짜릿하네요제일 중요한 크림 제형은 수딩크림보다 훨씬 크림에 가까운 제형이에요! 레드블레미시 수딩크림은 약간 번들번들 거리는 느낌이 있는데 그런 수딩 느낌을 조금 덜어낸 것 같아요 흡수도 빨라서 다음 단계 기초 바르기도 수월하고 특히 뻑뻑할 수 있는 무기자차 선크림과 조합이 아주 좋습니다 밀려남 1도 없고 매끄럽게 잘 발려요 끈적임 하나 없고 피부에 싹 흡수되는데 마무리감은 훨씬 산뜻해서 너무 만족스럽습니다..!! 수부지한테 짱 추천..레드블레미쉬 수딩크림은 뭔가 수면팩? 듬뿍 올리면 다음날 피부 싹 진정돼있어서 수면팩으로도 잘 썼거든요 수딩크림이 아쉬웠던 점은 흡수가 빠르지 않아서 머리카락이 잘 들러붙었는데 클리어 크림은 흡수가 빠르고 산뜻한 마무리감으로 훨씬 편하게 바를 수 있을 것 같아요! 보습력은 수딩크림도 워낙 좋았어서 클리어 크림이 엄청 더 좋다곤 말 못하겠어요 같이 들어있는 스파츌라도 괜히 좋아보이고 마음에 듭니다!!! 막 냅둬도 땅에 닿지 않는다니,, 스파츌라 잘 잃어버리는 편인데 이건 무조건 옆에 두고 써야겠어요아무튼 나오자마자 행사가로 구매할 수 있어서 좋습니다 ㅎㅎ 지성피부들도 부담없이 바를 수 있는 크림이에요~! 저도 한 여드름 피분데 얼굴에 올렸을 때 가렵거나 답답하지 않아서 마음에 들어요! 아침 기초로도 쌉가능..레드 블레미쉬 수딩크림이 아침용으로는 좀 답답했다고 느끼셨던 분들에 추천드리고 싶습니다!! ⭐️요약⭐️1. 레드블레미쉬 수딩 크림은 이름대로 수딩, 클리어 모이스처는 크림반 수딩반 느낌2. 레드블레미쉬 수딩 크림 마무리감: 넘쳐흐르는 보습, 머리카락 들러붙는 잔여감 클리어 모이스처 마무리감 : 쏙쏙 흡수되는 보습, 산뜻한 마무리감3. 레드블레미시 수딩 크림이 슬리핑팩으로도 꿀템이지만 아침에는 부담될 수 있음 -> 보완한 게 클리어 모이스처크림 -> 낮밤 상관없이 산뜻한 사용감(보습력도 굿)4. 유수분 밸런스 잘맞춘 크림이라 수부지에게 강추!계절 이제 더 건조해지니 모이스처 클리어 크림 추천합니다",
닥터지 레드 블레미쉬 클리어 모이스처 크림,오늘내일,건성,웜톤,각질,블랙헤드,,,5점만점에 5점,2022.09.20,건성에 좋아요,진정에 좋아요,자극없이 순해요,"민감하고 건조한 피부를 가진 사람의 리뷰입니다!# 구매 동기 : 원래 닥터지 기존 크림을 잘썼었어요. 다만 수분감이 부족하다고 느껴져서 여름에만 가볍에 쓰는 용도였는데, 보습이 추가된 크림이 나왔다고 해서 구매해봤습니다.# 향 : 원래 닥터지 크림 자체가 향이 강하지 않아요. 성분 자체에서 나는 향이라는 생각이 들어요.# 피부 자극 : 피부가 아주 민감한 편이여서 안맞는 제품 바르면 볼이 가렵고 알러지가 올라와요. 닥터지 제품들은 그런게 하나도 없어서 좋았습니다. 가볍고 편하게 써주기 좋았어요.# 보습감 : 세수하고 이 크림만 발라봤는데 1시간 정도 지나니 약간 당기기 시작하네요. 아무래도 악건성이다보니 수분 전용 앰플을 추가로 발라주는게 좋을 것 같아요.+ 추가 : 밤에 세수 한 후에 이 크림만 두 번 레이어링해서 발라줬는데 당김 하나도 없어요! 정말 마음에 드는 보습감입니다 ><# 제형 : 쫀득한 크림 제형이에요! 바른 후 유분 막이 씌워져있는 느낌이지만 모공을 막는 성분이 없는 제품이기 때문에 걱정 없이 사용 가능해요!# 밀림 : 위에 쿠션이나 파데를 올려도 밀림 현상은 보이지 않았어요! 다만 크림을 바른 직후 올려주기엔 무리가 있고 10분 정도 흡수 시간을 주는게 좋을 것 같습니다~# 재구매 의사 : 있습니다! 환절기엔 계속 이 크림을 쓸 것 같아요 ㅎㅎ# 구매 추천하는 분 : 기존 닥터지 크림이 건조했던 분들, 가벼운 보습 진정 크림을 원하시는 분들이라면 구매해볼만한 제품입니다!",매장
닥터지 레드 블레미쉬 클리어 모이스처 크림,요다,건성,민감성,아토피,,,,5점만점에 5점,2022.09.19,복합성에 좋아요,진정에 좋아요,자극없이 순해요,"기존 크림은 정말 유명하긴 했지만젤크림이다보니 건성 기준 발라도 발라도 건조했어요,,그런데 이번에 보습감을 더한 신제품이 나와서빨리 써보고 싶은 마음에 증정품 다 때려치고오늘드림으로 구매해서 바로 써봤습니다.우선 제형은 역시나 가벼운 편이에요.수분크림같은 묵직하지 않은 제형이라서크림 답답해하시는 분들이라면 좋아하실 것 같습니다.솔직히 제형만 보고는 뭐가 다른가 싶었는데막상 발라보니 보습감이 차올라서 피부가 쫀쫀해져요.그렇다고 끈적이지도 않고 바른 후 조금만 지나면금세 산뜻해지는 제형입니다.그러나 제가 평소 쓰던 꾸덕 쫀득 보습크림들에견줄 만큼의 보습력은 아니에요.건성인 제가 느끼기에 여름부터 가을까지 잘 쓸 수 있을보습감이라서 여름에 나왔으면 더 좋았을 것 같지만,,겨울에 쓰기엔 건조하고 요즘같을 때 쓰기 좋습니다.개인적으로는 수부지나 복합성 분들께 더 추천드리고적당한 수분진정크림 찾으신다면 그래도 닥터지니까 믿고 구매해도 좋을 것 같습니다~_~+) 스패츌러가 같이 딸려와서 위생적 사용 가능+) 단상자 개봉 테이프가 뜯기 쉽게 되어있어 좋았음",
닥터지 레드 블레미쉬 클리어 모이스처 크림,js5877****,,,,,,,5점만점에 5점,2025.06.05,복합성에 좋아요,진정에 좋아요,보통이에요,올영세일기간이라 수분크림이떨어져가서 구매합니다 예전에써봐서 좋아요,매장
닥터지 레드 블레미쉬 클리어 모이스처 크림,goodday6****,,,,,재구매,2회 이상 구매한 상품에 대한 리뷰입니다.,5점만점에 5점,2025.06.04,건성에 좋아요,보습에 좋아요,자극없이 순해요,닥터지 모이스처 수분 크림이 저한테는 잘 맞아요. 세일 할 때 잘 샀습니다. 보습 효과 좋습니다.,매장
닥터지 레드 블레미쉬 클리어 모이스처 크림,goodday6****,,,,,재구매,2회 이상 구매한 상품에 대한 리뷰입니다.,5점만점에 5점,2025.06.04,건성에 좋아요,보습에 좋아요,자극없이 순해요,닥터지 레드 블레미쉬 클리어 모이스처 크림 보습에 좋습니다.,매장
