"id","tag","tag 2","tag 3","tag 4","point","date","txt","txt 2","txt 3","txt_inner"
"멩롱낭","중성","미백","잡티","","5점만점에 5점","2024.12.15","복합성에 좋아요","진정에 좋아요","자극없이 순해요","스팟템으로 유명한 낫츠 ! 항생제는 없고 센텔라정량추출물이 들어 있어서 트러블 올라온 곳에 데일리로 발라주기 좋아요 ☺️센텔라정량추출물 사용한 스팟템 중에서 역시 낫츠가 사용감이 제일 좋은 거 같아요 너무 끈적거리지 않아서 펴바르는데 써도 되고 연고처럼 스팟에만 찍어줘도 돼요 :)"
"쥑쥑쥑","복합성","각질","모공","","5점만점에 5점","2024.12.15","복합성에 좋아요","진정에 좋아요","자극없이 순해요","🙌진정부터 흔적 케어까지🙌✅️ 제형하얀색 젤크림같은 제형입니다! 스팟 제품으로 사용하기 좋아요✅️ 진정여드름 압출 후 연고 바르고, 니들패치 붙여주면 금방 진정됩니다!✅️ 흔적 케어사실 여드름 흉터는 쉽게 없어지지 않는데, 연고 같이 써주면 확실히 안쓰는 것보다 빠르게 흉터가 옅어지는 것 같아요!"
"온찡","복합성","여름쿨톤","모공","잡티","5점만점에 5점","2024.12.15","복합성에 좋아요","진정에 좋아요","자극없이 순해요","여드름 연고 다써서 알아보다가 낫츠 제품 유명하길래 구입했어요보통 연고들은 너무 기름져서 오히려 주변에 트러블 유발하는 경우도 있었는데 산뜻한 수딩크림 제형이라 좋네요짜고나서 바르면 진정에 도움을 주는 느낌이고여드름이 아니더라도 자극받은 피부에 바르면 진정효과가 좋아요은은한 일랑일랑 향이 나는데 정말 은은해서인지하고 맡아야 느껴지는 정도예요!✨제 리뷰가 도움이 되셨다면 ""도움이 돼요""를 눌러주세요✨↓↓↓"
"야호얍","건성","웜톤","민감성","","5점만점에 5점","2024.12.15","복합성에 좋아요","진정에 좋아요","자극없이 순해요","요즘 이상하게 손에 상처가 많이 생겨서 꾸준히 바르면 흉터에 좀 도움이 될까 싶어 바르고 있어요. 일단 꾸덕꾸덕한 타입이 아니라 연고 특유의 답답함이 적어서 좋았어요. 토출구가 좁아 소량씩 양 조절하기도 편했습니다. 병풀 정량 추출물이라는데 그만큼 효과도 좋았으면 좋겠네요. 잘 사용하겠습니다."
"라밍","복합성","여름쿨톤","블랙헤드","잡티","5점만점에 5점","2024.12.15","복합성에 좋아요","진정에 좋아요","자극없이 순해요","구매한 연고를 사용해봤어요.여드름이나 상처 부위에 바르는 제품이라고 해서 손등의 작은 상처와 얼굴에 염증 난 곳 모두 사용해봤어요.연고 제형은 부드럽고 발림성이 좋아서 소량만으로도 잘 펴 발렸고, 연고 치고는 끈적임이 적고 빠르게 흡수되는 듯 해요. 손등의 상처는 며칠 꾸준히 바르니 덧나지 않은 듯 하고, 얼굴의 염증 부위도 성나지 않고 진정되면서 점차 가라앉는 것 같아요. 향은 없어요. 며칠 더 꾸준히 써보려해요"
"공돌군","약건성","봄웜톤","모공","주름","5점만점에 5점","2024.12.15","복합성에 좋아요","진정에 좋아요","자극없이 순해요","낫츠 연고 좋다좋다 소문만 듣다고 올영 세일기간에 드디어 구매해보게 되었네요@ 제형- 진짜 연고 제형입니다- 완전 꾸덕한 반투명 유백색 제형이에요@ 향- 일랑일랑이라고 해서 일랑일랑 꽃향기를 기대했는데 향은 거의 무향에 가까울 정도로 안나는 편이에요@ 사용감- 처음에는 용량이 굉장히 적구나 해서 놀랐습니다 - 그래도 입구가 적은 제품이라서 스팟 연고로 쓰기 좋았어요- 마데카솔 연고보다도 더 꾸덕한 제형이라서 두툼하게 올려서 스팟 연고로 쓰기 좋았습니다- 진정 효과는 아직은 잘 모르겠는데 열심히 쓰고 한달 후기도 남겨볼게요"
"카로카로카로","지성","웜톤","민감성","잡티","5점만점에 5점","2024.12.14","복합성에 좋아요","진정에 좋아요","자극없이 순해요","이거 한 유튜버분이 자주 애용하시는걸 봐서 궁금했던 제품인데할인하길래 아묻따 질렀어요평소에도 이런 스팟제품 같은 연고?를 좀 애용하는 편인데,이거 의약외품인데도 생각보다 제품력이 좋은 것 같아요.아무래도 스팟제품이라 용량이 많지는 않아서진짜 필요한 부분에만 조금씩 짜내서 롤링하는 식으로 사용하고 있는데,나이트케어로 한번 사용하고 나면 진정이 잘 되는 느낌이 확 듭니다.저 민감한 지성피부인데 이 제품 쓰면서 트러블나거나 안맞는다는 느낌 받은적 1도없구요향도 은은하게 꽃향 나는 것 같아서 진짜 연고들 특유의 냄새 없어 좋았어요.제형감 자체는 진짜 피부과 연고처럼 무거운 편에 속하는데발림성 자체는 끈적임도 덜하고 생각보다는 스무스하게 발려서 사용감이 나쁘거나 하진 않더라구요.가격대도 제가 생각한 딱 그정도인 것 같아서 저는 만족스럽게 사용중이네요."
"고양이강아지","","","","","5점만점에 5점","2024.12.09","지성에 좋아요","진정에 좋아요","자극없이 순해요","트러블 잘 나는 지성피부라 어렸을 때 지독하게도 여드름과 전쟁을 치뤘는데, 어른 되면 안 생긴다더니 아직도 한 번씩 아픈 화농성으로 뾰루지가 나요. 어렸을 땐 무조건 짜고 손 먼저 갖다 댔는데 요즘은 참 좋은 제품들이 많이 나오네요. 뾰루지 나는 부분에 요거 발라주면 붉은 염증도 빠르게 가라앉고, 압출하고 나서 진정용으로 바르면 흔적도 잘 남지 않아서 좋아요. 여드름 나기 시작하는 조카한테도 선물해 주고, 얼굴에 하나씩 뾰루지가 나는 아이한테도 바로 이거 바르라고 합니다. 유분이 없는 건 아니라서 저녁 케어용으로 사용하는 게 저로서는 더 좋았어요. 화장 전에 사용하니까 유분이 생겨서 지속력이 떨어지더라고요. 한 번에 많은 양을 사용하기보다는 얇게 바르고 시간 지나 덧바르고 하는 게 효과가 더 좋은 것 같아요. 사용 기한 27년 4월까지로 넉넉하고, 보습용으로 사용하기보단 연고로 사용하다 보니 용량은 15g으로 작지만 오래 사용할 수 있어요. 더 좋은 제품 찾기 전까진 재구매 할 것 같아요."
"또사야지","복합성","쿨톤","다크서클","블랙헤드","5점만점에 5점","2024.12.09","복합성에 좋아요","진정에 좋아요","자극없이 순해요","상처받은피부를 대비하기위해 미리구매한 상처연고제예요~ 센텔라아시아티카 성분으로 빠른흡수력과 치료에 도움을 받을수있다고해서 구매했어요! 은은한 향과 끈적이지않는 사용감이 연고같지않지만 효과가 너무좋아 상처난곳에 유용히 잘사용하려구요:)"
"뮤진26","민감성","가을웜톤","각질","모공","5점만점에 5점","2024.12.05","복합성에 좋아요","진정에 좋아요","자극없이 순해요","고민고민하다 드디어 구매해본 일랑일랑 워낙 고민부위가 많아서 일단 다 발라봄 발임성은 좋지만 위애 화장을 하는 건 어려울듯 ㅠ 나이트 스킨케어 루틴에만 추가하기로 함 꾸준히 써봐야 알겠지만 우선 향도 없고 토출구도 뾰족해서 맘에듬효과봤으면 ㅠ"
"라잇","","","","","5점만점에 5점","2024.12.05","복합성에 좋아요","진정에 좋아요","자극없이 순해요","아랑님 유튜브 보고 효과 좋은 것 같아서 구매해봤어요ㅎㅎ 여드름 나고 나면 흔적들이 남아서 스트레스였는데, 낫츠 꾸준히 바르니까 흔적이 점점 옅어지는 것 같아서 만족해요!! 처음엔 15g이라 좀 적지 않나 싶었는데, 받아서 써보니까 여드름용 연고같더라구요ㅎㅎ 연고라 생각하면 적은 양은 아닌 것 같아요!여드름 난 후에 케어에도 좋고, 여드름 날 것 같은 부위에 미리 발라줘도 여드름이 들어가는 것 같아서 여기저기 잘 쓰고 있어용~!"
"치키차카초초","복합성","웜톤","모공","민감성","5점만점에 5점","2024.12.04","복합성에 좋아요","진정에 좋아요","자극없이 순해요","여기저기 여드름이 많이 나는데 사용하려고 구매했습니다반투명한 하얀 크림 제형이에요이름처럼 일랑일랑 향이 나는데 크게 거슬릴 정도는 아니고 은은해서 괜찮았습니다일랑일랑 향과 연고 향이 살짝 섞인 듯해요 저는 괜춘~입구가 뾰족해서 바르고 싶은 부위에 소량씩 바르기 용이합니다촉촉 쫀쫀 하니 마무리 돼서 사용하기에 만족스러워요꾸준히 사용해 보고 한 달 후기로 돌아올게요☺️"
"유낄낄","건성","가을웜톤","다크서클","민감성","5점만점에 5점","2024.12.04","건성에 좋아요","보습에 좋아요","보통이에요","낫츠 센텔라스카 연고, 요즘 흉터 관리하려고 잘 바르고 있어요. 끈적임 없이 산뜻하게 발려서 바른 후에도 부담이 없고, 흡수도 빨라서 간편하게 사용할 수 있어요. 민감한 피부에도 순하게 사용할 수 있는 성분이라 안심하고 매일 쓰고 있어요. 깔끔한 튜브 타입이라 위생적으로 쓸 수 있고 휴대하기도 좋아서 편리해요. 흉터 부위에 꾸준히 바르기 딱 좋은 제품이에요!"
"미니무스","건성","가을웜톤","미백","잡티","5점만점에 4점","2024.12.03","건성에 좋아요","진정에 좋아요","자극없이 순해요","일반 상처에 발라보았습니다.물론 상처 직후는 아니구요. 어느정도 아물어서 딱지가 떨어진 다음 혹시 흉터를 조금이라도 줄일 수 있을까 싶어 발라보았습니다.휴대가 편한 크기여서 가지고 다니면서 수시로 발라주었구요. 거스러미 때문에 상처 난 손끝에도 발라보았습니다.일단 자극은 없었구요. 3일정도 사용해보니 상처 주변 피부가 일어나서 거슬리거나 하는게 확실히 줄어드네요.(두번째사진 1회 바름, 3번째 사진 3일차)"
"빵먹고싶은사람","민감성","웜톤","모공","블랙헤드","5점만점에 5점","2024.12.02","복합성에 좋아요","진정에 좋아요","자극없이 순해요","잊을만 하면 리뷰 쓸 날짜가 돌아오는 미스터리 연고 ..꾸준한 재구매란 이런것일까요 ? 🩹📍흉터 옅어지는 데에 좋다고 해서 꾸준히 썼지만 솔직히 이게 피부 자체의 회복력인지 연고의 효능인지 모르겠어서 지난번에 다 쓰고나서는 재구매를 안했었거든요근데 얼마전에 제가 나비존 부분을 긁다가 여러군데에 피부가 까지면서 따가운 흉터가 생겼었는데 ㅠ ㅠ 아무것도 안바르고 버티다가 도저히 안되겠어서 속는셈치고 다시 샀단말이죠그리고 .. 며칠동안 지지부진하던 상처들이 이거 바르자마자 이틀만에 흉이 거의 사라졌어요 이렇게 흔적이 빨리 사라지는 걸 처음 봤음 그때 깨달았죠 이 연고 돈값을 하긴 하는구나 💸📍솔직히 말해서 오래된 흉터에는 큰 효과가 없는 것 같고 생긴지 얼마 안 된 흉터에는 효과가 있어요 !!상처가 나면 따가우니까 보통 트러블 패치같은걸 붙이잖아요 그거 한 이틀 붙여서 어느정도 수습한 다음부터 이거 꾸준히 발라주면 안 발랐을때보다 흔적이 옅어지는 속도가 빨라요 📍발림성은 그냥 가벼운 연고? 진득함은 없어요약간 기름진것같기도 해요 그래서 저는 저녁에만 바릅니다+ 기름진 느낌때문에 혹시 트러블을 유발할까 걱정되기도했지만 사용해보니 딱히 그런 건 없는 것 같아요!!💥총평 : 효과 없는 줄 알았는데 효과가 있었던 연고 ㅎ저는 허구한 날 트러블을 손으로 건드려서 피부가 점박이가 되기땜에 이 제품과 계속 함께할거같네요 ^^.."
"스초생","복합성","웜톤","미백","주름","5점만점에 5점","2024.12.02","복합성에 좋아요","진정에 좋아요","보통이에요","믿고쓰는 아랑픽... 트러블 연고를 이번 년도에 몇개를 사봤는지.모르겠어요... 낫츠 연고 궁금했는데 드디어 써봅니다 생각보다 띡하지않고 흡수가 잘돼서 좋았어요 ㅎㅎ 용량이 작다고 느낄수도 있지만 농축된거라 그만큼 진정 효과가 뛰어난거같아서 꾸준히 쓸거같아요 ㅎㅎ"
"그르르르응","복합성","웜톤","모공","미백","5점만점에 5점","2024.12.02","지성에 좋아요","진정에 좋아요","자극없이 순해요","낫츠 연고는 진짜 많이 들어봤는데 기존에 쓰던 연고가 다 떨어져서 낫츠껄로 사봤어요유튜버분이 엄청 좋다고하셔서 어떨까했는데 일단 연고라고 되어있지만 막 흔한연고같이 흡수가 안된다거나 무겁지않아서 사용하기좋았고 특히 센텔라정량추출물을 사용했기때문인지 은근하게 진정에좋았어요"
"필리뽀","복합성","웜톤","다크서클","모공","5점만점에 5점","2024.12.01","복합성에 좋아요","보습에 좋아요","자극없이 순해요","낫츠 센텔라스카 연고는 피부 진정 효과가 정말 탁월해요. 자극받은 부위에 발랐더니 빠르게 진정되고 붉은 기운도 많이 가라앉았어요. 끈적임 없이 산뜻하게 흡수돼서 사용감도 좋고, 민감한 피부에도 잘 맞아 만족스럽습니다. 피부 고민이 있을 때 믿고 쓸 수 있는 연고예요!"
"드뮤어","복합성","웜톤","각질","다크서클","5점만점에 5점","2024.11.30","복합성에 좋아요","진정에 좋아요","자극없이 순해요","여드름이나 상처 흔적 케어에 좋다고해서 구매했어요제형은 수분크림처럼 부드럽게 잘 흡수되는 제형이에요발림성이 가볍고 산뜻해서 괜찮아요 여드름 흔적 부분에 꾸준히 발라보고 한달후기에 다시 후기 남길게요 흔적이 옅어지길 바래봅니다"
"삐빠뽀뿌","민감성","봄웜톤","트러블","","5점만점에 5점","2024.11.30","복합성에 좋아요","주름/미백에 좋아요","자극없이 순해요","흔적 케어를 위해서 꾸준히 재구매하면서 사용하고 있는 제품이에요. 원래 마켓으로 구매했는데 올영 입점해서 올영으로 구매해봤어요. 처음에 반신반의하면서 사용했는데, 사용하면서 옅어지는 느낌이 들어서 계속 재구매 중입니다. 기름진 제형이 아니어서 좋아욤"
"쥬쥬j","복합성","웜톤","모공","미백","5점만점에 5점","2024.11.29","복합성에 좋아요","진정에 좋아요","자극없이 순해요","수분크림처럼 부드럽게 잘 발리는 제형이에요트러블 올라오려고 할때, 올라왔을때와 터졌을때 발라주고 있어요 피부 뒤집어질때 필수템이라 이제 없으면 불안하더라구요 다만 여러통 써봤지만 여드름 흉터에는 효과 못 봤어요저는 기초케어 후 특수부위만 사용해주거나 넓게 도포할때는 크림 대신 사용해주고 있어요!"
"피부야제발","복합성","웜톤","각질","다크서클","5점만점에 5점","2024.11.27","복합성에 좋아요","진정에 좋아요","자극없이 순해요","첫번째 사진 11월 24일두번째 사진 11월 27일이 연고만 사용한건 아니라서 단순히 낫츠 연고의 효과다!!라고 말은 못하지만 분명 도움은 줬겠죠? 전 너무너무 잘 맞아서 압출 후에는 꼭꼭 사용하고 흔적 남아있는 것에도 꾸준히 사용해요.주1회마다 압출을 하고 있어서 이 연고 없으면 안됨...나랑 평생 가자고...."
"황금손","민감성","쿨톤","","","5점만점에 5점","2024.11.08","건성에 좋아요","진정에 좋아요","자극없이 순해요","의약외품이라 안심하고 사용할 수 있어 좋았어요얼굴에 트러블이 자주 생겨서 그때마다 조금씩 발라줬는데금방 사그러디는거 같아 좋았어요바르면서도 유명한걸 막 체감했어요ㅎㅎ연고처럼 막 찐득한 느낌이 없어 발림성도 좋았어요얼굴뿐만 아니라 다른곳도 좀 심하게 뭐 생기면 발라주고 있어요은근 양도 좀 돼서 아직도 남았네요ㅎㅎ"
"요르요르","지성","여름쿨톤","민감성","블랙헤드","5점만점에 5점","2024.10.31","복합성에 좋아요","진정에 좋아요","자극없이 순해요","여드름 피부라 압출 후에 흔적 남는게 고민이었는데 이 제품은 압출 후에도 사용할 수 있고 흔적에도 사용 가능해서 좋아요!! 약간 패일듯한 상처부위에 도톰하게 얹으면 흉터 안남고 잘 아물어요!! 그치만 꼭 꾸준히 바르는게 중요한 것 같아요. 초반에는 없어지나? 싶지만 매일 바르면 확실히 색소침착이 옅어집니다!! 비타민c같은 제품은 매일 바르기엔 부담스러워서 자주 손이 안 가는데 이 제품은 스팟에만 바르니까 매일 바르는데 부담 없어요!"
"말티츄","지성","여름쿨톤","모공","잡티","5점만점에 5점","2024.10.26","지성에 좋아요","진정에 좋아요","자극없이 순해요","찐찐템😍이거 진짜 좋아..ㅋㅋ진짜 예전부터 썼던찐 of 찐템인데..한동안 안쓰다가 다시 찾았는데잘맞아서 또 엄청 쓰는중..무난하게 쓰기 좋은 템이지만내가 특히 추천하는건 트러블ing인 지성피부!내가 비슷한 카테고리의 다른 제품도 사용해봤는데 낫츠제품이 가장 가볍게 발리면서 효과가 좋아서지성피부한테는 가장 만족스럽게 느껴지더라구ㅋㅋ흔적관리에도 좋고..자극적이지않아서 너무 만족스러웠는데..유일한 단점이 가격ㅠ기획으로 구매해도 할인하면 개당 17,000원이고단품으로는 할인해서 18,000원ㅠ진짜 가격적인 메리트만 좀 괜찮아지면더 쟁여둘 의향있을 정도로제품력 자체는 완전 좋아ㅇㅇ바이럴이 좀 심했긴한데.. 이제는 좀 괜찮은 것 같으니까 더 이상 언급안하려고해도..리뷰에 좋은말만 쓰면 뒷광고같아보일까봐 매번 덧붙이고있어..ㅋㅋ👍도움이 돼요👍 눌러주면 다음에도 솔직한 리뷰로 돌아올께~~ 오늘도 내 리뷰 읽어줘서 고마워!!"
"신은혜","복합성","봄웜톤","모공","민감성","5점만점에 5점","2024.10.23","복합성에 좋아요","진정에 좋아요","자극없이 순해요","🫧피부타입: 수부지/민감피부/봄브라이트/겨울비비드🫧재구매후기이 제품 처음에는 반신반의하는 생각으로 구매해봤는데 너무 괜찮아서 재구매 했어요일단 이게 흔적 연고라고 해서 트러블 흔적에만 효과가 있을 줄 알았는데 금방 올라온 트러블에도 효과가 직방이여서 놀랐어요 저는 트러블, 모낭염 등에 다 사용했는데 다 효과 있었습니다그렇다고해서 흔적에 효과가 없는것도 아니에요 흔적에도 효과가 좋습니다 그냥 이 제품 하나 사 놓으면 트러블은 걱정이 없는거 같아요 다른 연고 하나도 필요없습니다제형은 완전 연고 제형인데 바르고 나면 끈적이지 않게 산뜻하게 마무리되고 그렇다고해서 건조한건 아니라 피부타입 가리지 않는거 같아요저는 이번에 산 것도 다 사용하면 또 재구매할 의사가 있습니다"
"꼭지언니","","","","","5점만점에 5점","2024.09.30","건성에 좋아요","보습에 좋아요","자극없이 순해요","제품을 한달 넘게 사용해보니  붉어진 피부나 트러블 부위에 바르면 진정 효과가 빠르게 나타나고, 바르고 나면 끈적임 없이 산뜻해서 데일리 크림처럼 사용하기 좋아요. 일랑일랑 향이 은은하게 퍼져 아로마테라피 효과까지 누릴 수 있어요. 게다가 트러블뿐만 아니라 건조한 부위나 가벼운 상처에도 사용할 수 있어요. 전반적으로 만족스러운 제품이에요. 특히 트러블 진정에 효과가 좋아 자주 사용하게 돼요."
"빵먹고싶은사람","민감성","웜톤","모공","블랙헤드","5점만점에 5점","2024.09.27","복합성에 좋아요","진정에 좋아요","자극없이 순해요","잊을만 하면 리뷰 쓸 날짜가 돌아오는 미스터리 연고 ..꾸준한 재구매란 이런것일까요 ? 🩹📍흉터 옅어지는 데에 좋다고 해서 꾸준히 썼지만 솔직히 이게 피부 자체의 회복력인지 연고의 효능인지 모르겠어서 지난번에 다 쓰고나서는 재구매를 안했었거든요근데 얼마전에 제가 나비존 부분을 긁다가 여러군데에 피부가 까지면서 따가운 흉터가 생겼었는데 ㅠ ㅠ 아무것도 안바르고 버티다가 도저히 안되겠어서 속는셈치고 다시 샀단말이죠그리고 .. 며칠동안 지지부진하던 상처들이 이거 바르자마자 이틀만에 흉이 거의 사라졌어요 이렇게 흔적이 빨리 사라지는 걸 처음 봤음 그때 깨달았죠 이 연고 돈값을 하긴 하는구나 💸📍솔직히 말해서 오래된 흉터에는 큰 효과가 없는 것 같고 생긴지 얼마 안 된 흉터에는 효과가 있어요 !!상처가 나면 따가우니까 보통 트러블 패치같은걸 붙이잖아요 그거 한 이틀 붙여서 어느정도 수습한 다음부터 이거 꾸준히 발라주면 안 발랐을때보다 흔적이 옅어지는 속도가 빨라요 📍발림성은 그냥 가벼운 연고? 진득함은 없어요약간 기름진것같기도 해요 그래서 저는 저녁에만 바릅니다+ 기름진 느낌때문에 혹시 트러블을 유발할까 걱정되기도했지만 사용해보니 딱히 그런 건 없는 것 같아요!!💥총평 : 효과 없는 줄 알았는데 효과가 있었던 연고 ㅎ저는 허구한 날 트러블을 손으로 건드려서 피부가 점박이가 되기땜에 이 제품과 계속 함께할거같네요 ^^.."
"신은혜","복합성","봄웜톤","모공","민감성","5점만점에 5점","2024.09.23","복합성에 좋아요","진정에 좋아요","자극없이 순해요","🫧피부타입: 수부지/민감피부/봄브라이트/겨울비비드🫧재구매후기이 제품 처음에는 반신반의하는 생각으로 구매해봤는데 너무 괜찮아서 재구매 했어요일단 이게 흔적 연고라고 해서 트러블 흔적에만 효과가 있을 줄 알았는데 금방 올라온 트러블에도 효과가 직방이여서 놀랐어요 저는 트러블, 모낭염 등에 다 사용했는데 다 효과 있었습니다그렇다고해서 흔적에 효과가 없는것도 아니에요 흔적에도 효과가 좋습니다 그냥 이 제품 하나 사 놓으면 트러블은 걱정이 없는거 같아요 다른 연고 하나도 필요없습니다제형은 완전 연고 제형인데 바르고 나면 끈적이지 않게 산뜻하게 마무리되고 그렇다고해서 건조한건 아니라 피부타입 가리지 않는거 같아요저는 이번에 산 것도 다 사용하면 또 재구매할 의사가 있습니다"
"신은혜","복합성","봄웜톤","모공","민감성","5점만점에 5점","2024.09.23","복합성에 좋아요","진정에 좋아요","자극없이 순해요","🫧피부타입: 수부지/민감피부/봄브라이트/겨울비비드🫧재구매후기이 제품 처음에는 반신반의하는 생각으로 구매해봤는데 너무 괜찮아서 재구매 했어요일단 이게 흔적 연고라고 해서 트러블 흔적에만 효과가 있을 줄 알았는데 금방 올라온 트러블에도 효과가 직방이여서 놀랐어요 저는 트러블, 모낭염 등에 다 사용했는데 다 효과 있었습니다그렇다고해서 흔적에 효과가 없는것도 아니에요 흔적에도 효과가 좋습니다 그냥 이 제품 하나 사 놓으면 트러블은 걱정이 없는거 같아요 다른 연고 하나도 필요없습니다제형은 완전 연고 제형인데 바르고 나면 끈적이지 않게 산뜻하게 마무리되고 그렇다고해서 건조한건 아니라 피부타입 가리지 않는거 같아요저는 이번에 산 것도 다 사용하면 또 재구매할 의사가 있습니다"
"요르요르","지성","여름쿨톤","민감성","블랙헤드","5점만점에 5점","2024.08.31","복합성에 좋아요","주름/미백에 좋아요","자극없이 순해요","유투버 추천으로 구매했는데 맘에 들어요! 쓰던거 다 써서 구매했어요. 계속 바르면 확실히 색소침착이 연해집니다!! 다만 정말 꾸준히 발라야해요! 자기 전에 루틴처럼 매일 발랐더니 효과 있었습니당그리고 여드름 상처 중에 약간 패일것 같은 부분에 듬뿍 올려두었더니 패인 흉터 없이 매끈해졌어요..! 색소침착은 아직 남아있지만 패인 흉터 안남는걸로 충분합니당...🥺 계속 쓸 거 같아요!"
"쥬쥬j","복합성","웜톤","모공","미백","5점만점에 5점","2024.08.29","복합성에 좋아요","진정에 좋아요","자극없이 순해요","너무 좋아요!! 저는 넓게 쓸땐 크림 대신 사용하기도 하고 크림 후 마지막에 도포해주고 있어요피부가 뒤집어지려고 할때, 뭐가 올라오려고 가려울때?, 뾰루지 올라왔을때랑 터졌을때 며칠 발라주면 진짜 금방 가라앉아요. 이것만큼 금방 효과가 눈으로 보이는 제품은 없었던 것 같아요.하지만 이미 흉이 진 곳과 여드름흉터엔 전혀 효과가 없었어요뾰루지가 자주 올라오는 타입이라 이제 이 제품 없으면 불안하더라구요 다만 용량대비 가격이 비싸다는거...ㅠㅠ"
"아이슈쿨","건성","쿨톤","모공","민감성","5점만점에 2점","2024.08.29","지성에 좋아요","진정에 좋아요","자극없이 순해요","한달 리뷰이지만 구매한지 몇달 후 남기는올영 알바생의 찐 후기결론 부터 말하자면 재구매의사 없습니다🥹이유는 이 가격에 굳이 이 제품을 쓸 이유가 없어요. 이 제품은 진정 용도 보다는 피부 상처 국소 부위에 사용하는 연고같은 의약외품입니다. 그럼 상처에 효과가 있어야 하는데... 별로 큰 효과를 보지 못했습니다. 그리고 가격대가 있는만큼 저라면 그냥 약국에서 파는 다른 연고를 사용할 거 같아요. 심지어 그게 가격도 더 저렴하고 효과도 크게 봤어요. 좁살 트러블에는 효과 1도 없었고 짜고난 상처가 좀더 아주 약간 빨리 아무는 것 같긴했는데 큰 차이 못느꼈고 위에서 처럼 약국의 연고가 더욱 효과적이었습니다. 제형은 크림과 연고 그 중간입니다. 후기를 보고기대를 많이 했는데 실망했어요🥹🥹도움이 되셨다면 좋아요 부탁드립니다🥲🥲"
"말티츄","지성","여름쿨톤","모공","잡티","5점만점에 5점","2024.08.23","지성에 좋아요","진정에 좋아요","자극없이 순해요","찐찐템😍말해뭐해..몇통이나 비웠다가 다시 돌고돌아와서 n통째 비우고있는템이야..ㅋㅋ재생연고로 올영에서 유명한 마일드x도직접 구매해서 사용해봤는데..나는 갠적으로마일드x은 특유의 향이 더 강하고(참고로 나 비염인데도 향이 느껴질 정도였어..)낫츠가 훨씬 더 가벼운 제형이다보니..지성피부인 나에게 낫츠가 좀 더 만족스럽더라구ㅠ그치만 가성비는 마일드x이 더 좋아서..향에 무딘편이거나건성피부라면 그걸 더 잘 쓸 수도 있을 것 같아ㅇㅇ솔직히 낫츠가 바이럴이 심해서..(아는 사람들은 알거야..ㅠ)내 리뷰도 진실성이 없게 보일까봐 내심 걱정했어ㅠ그치만 제품력 자체는 진~짜 좋아..얘가 가격이 올영기준 정가 20,000원이구기획세트로 엄청 저렴할 때 구매해도 개당 17,000원인데거의 내가 한달에 한통꼴로 비우고있거든?그런데도 n통째 쓰는거면제품력이 어떤지 충분히 증명해준다고 생각해..특히 나는 주기적으로 피부가 뒤집어지는 편이라서재생연고를 꼭 챙겨바르는 편이라서더 자주 쓰는편인데 얘는 진짜 찐템이야..ㅠ👍도움이 돼요👍 많이 눌러주면 낫츠연고로 내가 하고 있는 지성피부 여름스킨케어 루틴도 공유해볼께~~ 오늘도 내 리뷰 봐줘서 고마워!!➕ 낫츠 담당자님은 보고계시다면..진짜 바이럴하기 아까울 정도로 제품력이 너무 좋으니까차라리 배송비딜 같은걸로 샘플링해서최대한 많은 사람들이 써보게했으면 좋겠네요...(바이럴이라고 이미 머릿속에 인식된 사람들 민심 돌리는게 우선이니까차라리 삐x 처럼 배송비포함 찐 100원딜로 진행하는게 훨씬 더 효과적일 것 같긴함..)그리고!!대용량 만들어서 기획세트로 진짜 좀 저렴하게 만들어주세요ㅠ대충 2개묶어서 기획세트로 내기(❌)브링그x 징크테카 세럼 50ml 처럼 찐대용량(⭕️)올영이 기획세트 전문인데 이 장점을 적극활용하셨으면..ㅠ너무 좋은제품이라서 더 잘될 수 있는데 아쉬운 마음에 적어봐요ㅠ"
"만년골드","복합성","웜톤","다크서클","모공","5점만점에 4점","2024.08.22","건성에 좋아요","보습에 좋아요","자극없이 순해요","꾸덕한 연고질감에 펴바르면 막이 하나 씌워진 듯한 느낌이었어용 흉터에 도움 준다고 해서 구매해서 가끔 쓰고 있는데 드라마틱한 효과는 보지 못했습니다! 질감이 너무 꾸덕하면 오히려 피부가 답답한 느낌을 받아서 꾸준히 사용하기 어려웠어요 그래서 효과를 못본 것 같아 좀 아쉽습니당🥲🥲"
"융융2","지성","여름쿨톤","각질","모공","5점만점에 5점","2024.08.20","지성에 좋아요","진정에 좋아요","자극없이 순해요","몇통이나 쓴지 모를정도로 인생템이에요! 트러블이 많이는 이제 안나지만 한번씩 나거나, 올라올거같을때 발라서 관리해주면 잘 가라앉고 특히 트러블 자국 남지 않게 관리 할수있어서 좋아요! 요즘 여름철이라 피부 온도도 올라가고 유분도 많이 나오다보니 안나던 트러블이 좀 올라와서 ㅠㅠ 다시 낮츠로 열심히 관리해주고 있어요! 트러블 있으신 분들에겐 써보라고 추천해주고 싶은 제품이라 써보시면 좋을거같아요! 아무래도 트러블엔 시카 같은 진정 크림이랑 같이 써주면 더 좋은거 같아요!"
