product_name,id,tag,tag 2,tag 3,tag 4,point_flag,point,date,txt,txt 2,txt 3,txt_inner
닥터지 더모이스처 배리어D 인텐스 크림,진진여사,건성,겨울쿨톤,각질,모공,,5점만점에 4점,2024.04.25,건성에 좋아요,보습에 좋아요,자극없이 순해요,극건성인데 환절기라 그런지 피부가 너무 건조해서 땡겨서 테스트헤보고 괜찮을 것 같아서 발라봤는데 확실히 건조함이덜 해요!! 엄청 촉촉하고 속건조를 잡아주는 건 아니지만 그래도 극건조함을 해결해줘서 좋아요 :)
닥터지 더모이스처 배리어D 인텐스 크림,갹송,,,,,한달이상사용,5점만점에 4점,2025.06.14,복합성에 좋아요,보습에 좋아요,자극없이 순해요,계속 잘쓰고 있어요!근데 처음엔 엄청 피부장벽 회복에 효과가 좋다고 느꼈는데 몇달 전부터인가 다시 거친 피부로 돌아가고 있어요..ㅠㅠ그래도 순하긴 엄청 순해요
닥터지 더모이스처 배리어D 인텐스 크림,sacred08****,지성,여름쿨톤,다크서클,트러블,,5점만점에 5점,2025.06.13,복합성에 좋아요,보습에 좋아요,자극없이 순해요,이거 쓰자마자 피부 갑자기 멀쩡해졌어요... 원래 트러블 꾸준히 올라오던 피부였는데 쓰기 시작한 이후로 트러블이 추가적으로 올라온 게 없었어요 그리고 보습도 딱 적당해서 좋아요 사계절 쓰기 좋은 보습크림입니다! 평생 쓸 것 같아요
닥터지 더모이스처 배리어D 인텐스 크림,미카천사,,,,,한달이상사용,5점만점에 5점,2025.06.11,복합성에 좋아요,진정에 좋아요,보통이에요,"올리브영에서 이것저것 많이 사는 편입니다. 생각보다 괜찬아요,"
닥터지 더모이스처 배리어D 인텐스 크림,seyeon****,건성,겨울쿨톤,다크서클,모공,한달이상사용,5점만점에 3점,2025.06.09,건성에 좋아요,보습에 좋아요,보통이에요,유분가만 가득한 크림이에요 엄청 꾸덕하고 리치한 제형이라지성분들은 엄두도 못내요ㅜㅜ
닥터지 더모이스처 배리어D 인텐스 크림,dyddy****,건성,봄웜톤,트러블,,재구매,5점만점에 5점,2025.06.05,건성에 좋아요,진정에 좋아요,자극없이 순해요,저의 최애 장벽 크림... 발림성이나 보습효과나 너무 만족해요
닥터지 더모이스처 배리어D 인텐스 크림,lovedeer,민감성,쿨톤,각질,모공,,5점만점에 5점,2024.09.05,건성에 좋아요,보습에 좋아요,자극없이 순해요,구매 사용 후기연고 같은 보습제를 좋아하는데 닥터지는 너무 너무 순해서 구매 했어요. 전 제품이 금액도 합리적이구요. 전에 같은 라인의 로션을 사용 했었는데 보습력이 좋았던 기억이 있어서 크림으로 구매 했습니다. 환절기에는 장벽이 무너지는데 사전에 방지 해보려구요. 한 달 후에 피부 변화가 어떠할지 한 달 후기로 돌아올게요.
닥터지 더모이스처 배리어D 인텐스 크림,콩앨,복합성,웜톤,다크서클,모공,,5점만점에 5점,2025.03.26,복합성에 좋아요,보습에 좋아요,자극없이 순해요,세수 후에 바르면 보습이 잘 됩니다. 평소 수분 크림만  발랐었는데확실히 보습크림 바르니까 다르네요~😶‍🌫️
닥터지 더모이스처 배리어D 인텐스 크림,두비둠바,민감성,웜톤,모공,민감성,,5점만점에 5점,2025.03.12,건성에 좋아요,보습에 좋아요,자극없이 순해요,ㅇ요거는 몇 차례 테스트했는데 넘 좋아서 결국 샀어요적당한 유분과 수분이 있는!! 강추
닥터지 더모이스처 배리어D 인텐스 크림,효주리,복합성,웜톤,미백,잡티,재구매,5점만점에 5점,2025.03.02,복합성에 좋아요,진정에 좋아요,보통이에요,세일 시작했길래 필요해서 주문 했습니다!늘 쓰는 제품들이라 마음에 들어요^^
닥터지 더모이스처 배리어D 인텐스 크림,생이공주,,,,,한달이상사용,5점만점에 4점,2024.09.20,건성에 좋아요,보습에 좋아요,자극없이 순해요,엄마가 꾸준히 썼다는 닥터지 인텐스 크림.조금 써봤는데 나쁘지 않았음.
닥터지 더모이스처 배리어D 인텐스 크림,효주리,복합성,웜톤,미백,잡티,,5점만점에 5점,2024.09.08,복합성에 좋아요,진정에 좋아요,보통이에요,세일하길래 샀어요! 이번에 사용해보고 괜찮으면 또 디음 세일때 많이 주문하려고 합니다~ 많이 예민한 편이라 제품 고르기 힘든데 잘 맞길! 배송은 좀 느렸어요
닥터지 더모이스처 배리어D 인텐스 크림,생이공주,,,,,,5점만점에 4점,2024.08.21,건성에 좋아요,보습에 좋아요,보통이에요,나쁘지않다고 하시네요.요새 엄마가 갱년기 시기라서 얼굴 많이 빨개져서 이거 바르고나면 좀 가라앉는대요 붉은 홍조가사람마다 다릅니다.
닥터지 더모이스처 배리어D 인텐스 크림,큐피33,중성,가을웜톤,각질,다크서클,,5점만점에 5점,2024.04.14,건성에 좋아요,보습에 좋아요,자극없이 순해요,남친이 닥터지 애용자라서요즘 건조하다해서 크림타입 써봤는데괜찮다하네요~
닥터지 더모이스처 배리어D 인텐스 크림,yumin8****,,,,,,5점만점에 5점,2025.07.30,복합성에 좋아요,진정에 좋아요,보통이에요,남편이 꾸준히 쓰고있어요. 트러블 크게 안나고 보습 잘 되는듯 해요
닥터지 더모이스처 배리어D 인텐스 크림,pa****,,,,,,5점만점에 5점,2025.07.28,복합성에 좋아요,보습에 좋아요,자극없이 순해요,저 이거 이번에 사고 재구매해려고요!! 아직 몇번 안 써 봤지만 너무너무 좋아요
닥터지 더모이스처 배리어D 인텐스 크림,arie****,,,,,한달이상사용,5점만점에 5점,2025.07.27,건성에 좋아요,보습에 좋아요,자극없이 순해요,건성에 가까운 복합성 피부 타입인데 이것만 쓰면 속부터 수분이 채워지는 느낌이라 사계절용으로 정착했어요.
닥터지 더모이스처 배리어D 인텐스 크림,jasmines****,,,,,,5점만점에 4점,2025.07.26,복합성에 좋아요,보습에 좋아요,자극없이 순해요,평소에 잘쓰고 다니는 제품. 촉촉하고 트러블 안나서 좋음 앞으로 쭉 쓸듯
닥터지 더모이스처 배리어D 인텐스 크림,지성호두,,,,,,5점만점에 5점,2025.07.13,지성에 좋아요,보습에 좋아요,자극없이 순해요,역시 닥터지!!! 장벽무너졋을때 이거 하나만 듬뿍 발라주기 너무너무 좋은것같아요 인생템.
닥터지 더모이스처 배리어D 인텐스 크림,고구마튀낌,복합성,봄웜톤,,,재구매,5점만점에 4점,2025.07.12,건성에 좋아요,보습에 좋아요,자극없이 순해요,어쩔때는 유분이 많이올라오고 정말 건조하신 분들만 쓰세요
닥터지 더모이스처 배리어D 인텐스 크림,숭숭잉ㅋ,,,,,재구매,5점만점에 5점,2025.07.02,복합성에 좋아요,보습에 좋아요,자극없이 순해요,수부지 홍조 피부인데 너무 만족합니다. 붉은기+장벽회복에 많은 도움 받았어요
닥터지 더모이스처 배리어D 인텐스 크림,꾸꾸까까까,복합성,가을웜톤,각질,모공,재구매,5점만점에 5점,2025.03.28,건성에 좋아요,보습에 좋아요,자극없이 순해요,남편이 다썻다고해서 재주문했어요! 순하고 보습도 잘되고 만족합니다!
닥터지 더모이스처 배리어D 인텐스 크림,꾸꾸까까까,복합성,가을웜톤,각질,모공,재구매,5점만점에 5점,2025.03.28,건성에 좋아요,보습에 좋아요,자극없이 순해요,남편이 건성에다 민감성 피부라서 주문해줬는데 다 쓰고 또 주문해달라고 하더라구요!
닥터지 더모이스처 배리어D 인텐스 크림,똥경,약건성,블랙헤드,잡티,,,5점만점에 5점,2024.03.17,복합성에 좋아요,보습에 좋아요,자극없이 순해요,요즘 3월이라도 춥고 바람이 불어서 그런지 피부가 거칠어져서 촉촉한 보습 크림을 찾다가 이 크림을 접하게 되었는데요 일주일도 안 썼는데 거친 부분들이 사라지고 촉촉한 피부가 되었습니다!!! 꼭 쓰세요 다들 ( 조금은 비싸지만..)
닥터지 더모이스처 배리어D 인텐스 크림,ssy****,,,,,한달이상사용,5점만점에 5점,2025.07.17,건성에 좋아요,보습에 좋아요,자극없이 순해요,여름에 바르기 좀 무겁긴한데 괜찮아요 양조절하면 됩니다‘ㅜ
닥터지 더모이스처 배리어D 인텐스 크림,97dld****,,,,,한달이상사용,5점만점에 5점,2025.07.12,복합성에 좋아요,진정에 좋아요,보통이에요,발림성이 좋고 보습력좋고 너무무겁지않아서 만족해요 데일리로씁니다
닥터지 더모이스처 배리어D 인텐스 크림,ye****,,,,,한달이상사용,5점만점에 4점,2025.07.08,복합성에 좋아요,진정에 좋아요,보통이에요,좋았던 기억이 있어서 구매했는데 진정에 크게 도움이 안되네요
닥터지 더모이스처 배리어D 인텐스 크림,호로롭삐,,,,,,5점만점에 5점,2025.07.07,건성에 좋아요,보습에 좋아요,자극없이 순해요,일단 향에 민감한데 무향 이어서 너무너무 좋고! 보습 진짜 잘 돼요!🥲 요즘 같은 정말 더운 날에는 소량만 바르고 있는데 너무 좋아요!!!
닥터지 더모이스처 배리어D 인텐스 크림,hvcz847,,,,,재구매,5점만점에 5점,2025.07.01,건성에 좋아요,보습에 좋아요,자극없이 순해요,가성비 좋은 대용량 보습크림이에요 많이 사용해도 트러블이 올라오지 않아 좋아요
닥터지 더모이스처 배리어D 인텐스 크림,hvcz847,,,,,재구매,5점만점에 5점,2025.06.30,건성에 좋아요,보습에 좋아요,자극없이 순해요,가성비 좋은 보습 크림! 여름에는 악건성 분들 쓰시면 좋을 것 같아요
닥터지 더모이스처 배리어D 인텐스 크림,Juiunnie,,,,,한달이상사용,5점만점에 3점,2025.06.23,복합성에 좋아요,진정에 좋아요,보통이에요,항상 재구매 하는 제품입니다 만족하고 사용헤요 항상 추천해요
닥터지 더모이스처 배리어D 인텐스 크림,wwwww,민감성,가을웜톤,다크서클,모공,한달이상사용,5점만점에 5점,2025.06.18,건성에 좋아요,보습에 좋아요,자극없이 순해요,"토너쓰고 너무 좋아서 크림도 구매해봤는데, 믿고 사용할 만 해요 가렵지도 따갑지도 않고 순한데, 보습력도 충분해요 좋았어요. 겨울을 제외하고 무난하게 사용할 것 같아요"
닥터지 더모이스처 배리어D 인텐스 크림,큥짱,,,,,재구매,5점만점에 5점,2025.06.03,복합성에 좋아요,진정에 좋아요,보통이에요,보습력은 물론이고 순해서 온가족이 다 사용할 수 있는 크림이에요! 마무리감도 끈적이거나 미끌거리지 않고 바로 흡수돼서 넘 좋습니다ㅠㅠ
닥터지 더모이스처 배리어D 인텐스 크림,jiho****,,,,,,5점만점에 5점,2025.06.01,건성에 좋아요,보습에 좋아요,자극없이 순해요,"진짜 예전부터 애정하던 템인데 장벽 케어에 진짜 좋은 것 같고 진정,보습 두개를 동시에 잡아주는게 너무 좋아요"
닥터지 더모이스처 배리어D 인텐스 크림,네니넨,민감성,겨울쿨톤,각질,미백,한달이상사용,5점만점에 5점,2025.05.19,건성에 좋아요,보습에 좋아요,자극없이 순해요,닥터지 더 모이스처 배리어 D 인텐스 크림 리뷰입니다.닥터지는 진짜 온가족이 쓸만큼 다 애용하고 있어요 쓰는 라인은 다르지만 다들 크림은 요 브랜드로 쓰고 있답니다.그래서 저도 한번 이 브랜드로 바꿔보자 하고 바꿔봤는데요! 용량 크고 촉촉하고 너무 좋은 것 같아요.마무리 크림으로 딱 모든 수분을 잠궈주고 보습감도 딱 더해주면서 마무리되서 너무 좋더라구요. 1달 동안 되게 많이 썼는데 아직도 많이 남은 괴물 용량입니다.
닥터지 더모이스처 배리어D 인텐스 크림,네니넨,민감성,겨울쿨톤,각질,미백,,5점만점에 4점,2025.03.02,건성에 좋아요,보습에 좋아요,자극없이 순해요,닥터지 더 모이스처 배리어 D 인텐스 크림 리뷰입니다.닥터지는 진짜 온가족이 쓸만큼 다 애용하고 있어요 쓰는 라인은 다르지만 다들 크림은 요 브랜드로 쓰고 있답니다.그래서 저도 한번 이 브랜드로 바꿔보자 하고 바꿔봤는데요! 용량 크고 촉촉하고 너무 좋은 것 같아요.마무리 크림으로 딱 모든 수분을 잠궈주고 보습감도 딱 더해주면서 마무리되서 너무 좋더라구요. 1달 동안 되게 많이 썼는데 아직도 많이 남은 괴물 용량입니다.
닥터지 더모이스처 배리어D 인텐스 크림,콩순이랑,,,,,,5점만점에 5점,2025.01.20,복합성에 좋아요,진정에 좋아요,보통이에요,매장 갔다가 남자친구가 겨울되고 피부가 튼대서제가 골라준 제품몇주 써보더니 여태 썼던 크림 중에 젤 좋대요 ㅋㅋ순하고 보습도 잘 되고 남자들이 싫어하는 끈적거리는 마무리감이 없는거 같더라구요순해서 몸이나 얼굴 할 것 없이 다 발라도 될거 같아요
닥터지 더모이스처 배리어D 인텐스 크림,Iam티벳여우,,,,,한달이상사용,5점만점에 4점,2024.11.14,건성에 좋아요,보습에 좋아요,자극없이 순해요,"생각보다 되게 꾸덕해서 수부지가 막 쓰기에는 좁쌀 트러블이 올라온다ㅠ 전에 쓰던 에*트라는 괜찮았는데 이 제품은 너무 보습력만 강해서 겉은 번들거리고 속수분은 안채워서 건조함.. 건성분들은 좋아하실거 같은데 지성,수부지는 비추합니다."
닥터지 더모이스처 배리어D 인텐스 크림,다로,건성,봄웜톤,각질,민감성,한달이상사용,5점만점에 5점,2024.10.24,건성에 좋아요,보습에 좋아요,자극없이 순해요,"겨울철 크림으로 강추드립니다! 얘 쓰면 확실히 장벽이 탄탄해지는 느낌이라 트러블이 잘 안나는 피부가 되는 느낌이고, 피부 자체 컨디션이 매우 건강해지는 기분이에요 ㅎㅎ 가을 겨울에 쓰면 딱 적당하고 화장 전에도 양조절만 잘하면 화잘먹템으로 쓰기 좋습니다!"
닥터지 더모이스처 배리어D 인텐스 크림,다로,건성,봄웜톤,각질,민감성,,5점만점에 5점,2024.09.19,건성에 좋아요,보습에 좋아요,자극없이 순해요,겨울만 되면 건성 되는데 작년 겨울 내내 잘 사용했어서 이번에도 미리 사뒀습니다! 장벽크림 느낌인데도 적당히 꾸덕해서 발림성도 좋고 건조하지도 않아서 만족스러워요. 이 제품은 꾸준히 사용했을 때 확실히 피부가 편안해져서 좋아합니다!
닥터지 더모이스처 배리어D 인텐스 크림,하루건강,민감성,웜톤,미백,홍조,한달이상사용,5점만점에 5점,2024.08.21,건성에 좋아요,보습에 좋아요,자극없이 순해요,"✔️총평: 5/5✔️ 구매이유: 피부 결 안 좋아졌는데, 친구가 쓰는 거 보고 따라 샀어요!✔️사용감: 꾸준히 쓰몀 좋은 것 같아요! 처음에는 잘 몰랐는데, 2-3주 정도 쓰니까 서서히 효과가 나타나네요!!✔️향: 거의 무향입니다. 호불호 많이안 갈릴 거 같아요!✔️재구매의사 : ⭕️ 있어요! 다쓰면 또 구매하려구요~!"
닥터지 더모이스처 배리어D 인텐스 크림,tkdgml****,,,,,한달이상사용,5점만점에 5점,2025.07.12,복합성에 좋아요,보습에 좋아요,자극없이 순해요,아이들이 쓰는 제품이라고해서 샀어요ㅋ아이가 잘사용하고있네요ㅋ
닥터지 더모이스처 배리어D 인텐스 크림,ss****,,,,,한달이상사용,5점만점에 5점,2025.07.11,복합성에 좋아요,보습에 좋아요,보통이에요,잘 사용했어요. 재구매 의사 있습니다. 세일 기간때 또 구매할게요
닥터지 더모이스처 배리어D 인텐스 크림,hys09****,,,,,한달이상사용,5점만점에 5점,2025.07.10,건성에 좋아요,보습에 좋아요,자극없이 순해요,부드럽게 발리고 좀 꾸덕하긴 한데 바르면 가볍게 발려요. 수분감이 조금 느껴졌습니다
닥터지 더모이스처 배리어D 인텐스 크림,mun****,,,,,재구매,5점만점에 5점,2025.07.06,복합성에 좋아요,보습에 좋아요,자극없이 순해요,자극없이 순해서 편하게 사용하고 있어요. 끈적이지 않아서 여름에도 좋아요
닥터지 더모이스처 배리어D 인텐스 크림,comg4395****,,,,,한달이상사용,5점만점에 5점,2025.07.06,건성에 좋아요,보습에 좋아요,자극없이 순해요,건성 피부에 보습으로 사용하기 좋은데 지성한테는 안맞을수있어요
닥터지 더모이스처 배리어D 인텐스 크림,choya****,,,,,한달이상사용,5점만점에 5점,2025.07.05,복합성에 좋아요,진정에 좋아요,보통이에요,개쥬아용~~~ 가려운 곳에 발라도 금방 안 가려워지고 피부 쫀쫀해지고 굳!!!
닥터지 더모이스처 배리어D 인텐스 크림,saeb****,,,,,한달이상사용,5점만점에 5점,2025.07.05,건성에 좋아요,보습에 좋아요,자극없이 순해요,얼굴이 너무 건조해서 찾은 상품인데 다음 날 얼굴 땡딤 없이촉촉하도 좋아요
닥터지 더모이스처 배리어D 인텐스 크림,truefai****,,,,,재구매,5점만점에 5점,2025.07.03,건성에 좋아요,보습에 좋아요,자극없이 순해요,순하고 무향에 자극없이 듬뿍바를수있어 좋아요 두개들이었어서 더 좋네요 잘쓰고있어요 튜브형이라 더 만족스러운!
닥터지 더모이스처 배리어D 인텐스 크림,katie3****,,,,,,5점만점에 5점,2025.07.03,복합성에 좋아요,진정에 좋아요,보통이에요,피부가 예민할때 사용하기에 좋아요. 보습력이 좋아서 얇게 발라도 촉촉해요
닥터지 더모이스처 배리어D 인텐스 크림,yh****,,,,,,5점만점에 5점,2025.07.02,건성에 좋아요,보습에 좋아요,자극없이 순해요,발림성이 엄청좋고 부드럽게 싸악발리네요 화장하기전발라도 안밀리고 좋은것같아요
닥터지 더모이스처 배리어D 인텐스 크림,고구마튀낌,복합성,봄웜톤,,,재구매,5점만점에 4점,2025.06.12,건성에 좋아요,보습에 좋아요,자극없이 순해요,여름에 쓰려고산건데 한통 남은거 지금 쓰고있는데 여름에는 비추….겨울에는 근데 또 건조함이 좀 있어여 이제 재구매는 안하려고요
닥터지 더모이스처 배리어D 인텐스 크림,뵤둥,,,,,,5점만점에 5점,2025.06.09,건성에 좋아요,보습에 좋아요,자극없이 순해요,엄청 촉촉하고 잘 스며들어서 5시간이 지나도 그대로에요 ㅜㅜ너무 좋고 자극이 없어 계속 사용할 것같아요
닥터지 더모이스처 배리어D 인텐스 크림,로로로하,,,,,한달이상사용,5점만점에 5점,2025.06.01,건성에 좋아요,보습에 좋아요,자극없이 순해요,같은 라인으로 다 삿어용 좋규 무난하게 쓰기 조아영 굿굿 ㅎㅎㅎ
닥터지 더모이스처 배리어D 인텐스 크림,하하하하하하미ㅣ미밈,건성,봄웜톤,,,,5점만점에 5점,2024.06.04,건성에 좋아요,보습에 좋아요,자극없이 순해요,이거 짱 좋음 화장 지우고 나면 항상 피부 건조해서이거 산건데 레전드 진짜… 엄청 좋음… 왜 이제 샀지요즘 자기전에 이거 바르고 자는데 약간 기름기 있는 촉촉한 느낌이에요 바르고 나서 지우면 피부가쫀쫀한 느낌나요 쫀쫀하면서 살짝 부드러운 느낌이지속됨 좋음 사세영💛👍👍👍
닥터지 더모이스처 배리어D 인텐스 크림,단빗,민감성,여름쿨톤,민감성,탄력,재구매,5점만점에 5점,2024.05.08,건성에 좋아요,진정에 좋아요,자극없이 순해요,"제발 단종 절대 안돼 지켜!!!피부장벽 무너지고 뭘 바르든 얼굴 붉어지고 따갑고 했는데 요 크림 알게돼서 쓰니까 한달만에 피부가 복구돼서 너무 좋아졌어요 ㅠㅠ 피부장벽무너지거나 예민할때 쓰면 정말 최곱니다(사람마다 피부타입다르니 테스트 해보고 사용!!)피부타입: 민감성 수부지or건성 그 사이, 피부가 매우 얇음"
닥터지 더모이스처 배리어D 인텐스 크림,mah****,,,,,,5점만점에 5점,2025.05.13,건성에 좋아요,보습에 좋아요,자극없이 순해요,저녁에 바르고 자면 아침에 피부가 쫀득한 느낌이에요 근데 유분기가 좀 많은거 같아요
닥터지 더모이스처 배리어D 인텐스 크림,eminem****,,,,,,5점만점에 5점,2025.01.10,복합성에 좋아요,보습에 좋아요,자극없이 순해요,발림성이 좋아서 싹 스며듭니다! 건성이 겨울에 사용하기에는 조금 가볍고 수분크림이랑 레이어해서 사용하면 좋을거 같아용
닥터지 더모이스처 배리어D 인텐스 크림,leey****,,,,,한달이상사용,5점만점에 5점,2025.06.27,복합성에 좋아요,진정에 좋아요,보통이에요,생각보다 엄청 촉촉한편은 아니라서 조금씩 바르면 지성도 충분히 써요
닥터지 더모이스처 배리어D 인텐스 크림,다람쥐0126,,,,,,5점만점에 5점,2025.06.17,복합성에 좋아요,진정에 좋아요,보통이에요,용량이 넉넉해서 오래 사용할 수 있어 만족합니다.!!!좋아요
닥터지 더모이스처 배리어D 인텐스 크림,bonhe****,,,,,,5점만점에 5점,2025.06.08,건성에 좋아요,보습에 좋아요,자극없이 순해요,에스트라 아토베리어365 크림 라인이 좋지만 가격이 비싼 편이라 대용으로 사용하기 좋았어요 부드럽고 보습력도 좋아요 더워져서 한통은 가을에 쓰려고 합니다 ㅎㅎ순하고 좋아요 무난추천템!
닥터지 더모이스처 배리어D 인텐스 크림,97dld****,,,,,,5점만점에 5점,2025.06.04,복합성에 좋아요,진정에 좋아요,보통이에요,닥터지제품은 자극이없어서 데일리로 듬뿍사용할수있어좋아요
닥터지 더모이스처 배리어D 인텐스 크림,ye****,,,,,,5점만점에 4점,2025.06.03,복합성에 좋아요,진정에 좋아요,보통이에요,옛날에 사용했던 기억이 있어서 오랜만에 구매 드라마틱한 효과는 없다ㅜ
닥터지 더모이스처 배리어D 인텐스 크림,Smooth,,,,,,5점만점에 5점,2025.02.17,건성에 좋아요,보습에 좋아요,자극없이 순해요,닥터지에서 이런 좋은 제품이 있었네요. 구매 후 바로 피부에 발라보았는데 확실히 순하고 피부가 촉촉해지면서 쫀쫀해지는 느낌이 있어요. 시간이 꽤 지나도 보습이 잘 유지되는 것 같았어요~ 바르고 외출했을 때도 건조하다고 느끼지 않았으니까요. 꾸준히 바르니까 피부가 부드럽고 건강해지는 게 느껴지네요. 순하고 보습 짱짱한 크림 찾으시는 분은 이거 써보셔도 좋을것 같습니다!
닥터지 더모이스처 배리어D 인텐스 크림,goldy,,,,,,5점만점에 5점,2024.12.28,건성에 좋아요,보습에 좋아요,보통이에요,초민감성에 악건성인데 너무 건조해서 찾아보다가 구매했어요. 오자마자 발라봤는데 정말 좋아서 바로 리뷰 쓰러 왔네요...!!!!! 저는 더블레이어해서 발랐는데 촉촉하고 너무 좋아요.. 눈따가움도 없고 무향이고 최곱니다..! 앞으로 저희 인생템중 하나가 될것같아요~ 닥터지 너무 좋아요 :)!!!
닥터지 더모이스처 배리어D 인텐스 크림,혀니와여니,건성,각질,다크서클,,,5점만점에 5점,2024.12.02,건성에 좋아요,보습에 좋아요,자극없이 순해요,원래 바이오더마 보라색 사용햇는데 그거 바를땐 끈적거리고 아침에일어나면 건조하더라고요...작년에 그거쓰고 만족햇엇는데 이번에 구매하고 좀 건조한거같아서 이번에 알아보고 닥터지 구매하게되엇어요.근데 뭐지??끈적거리진않고 촉촉하고 보습이 잘되요.너무 신기하네요..이거로 만족하면서 사용할거같아요.ㅋㅋ
닥터지 더모이스처 배리어D 인텐스 크림,lovedeer,민감성,쿨톤,각질,모공,한달이상사용,5점만점에 5점,2024.10.05,건성에 좋아요,보습에 좋아요,자극없이 순해요,**한 달 사용 후기이제 본격으로 보습제를 써 줄 시기에요. 저는 기존에 에**라를 사용해 왔었고 예전에 닥터지 같은 라인 로션을 쓰고 보습 효과를 봐서 이번에는 크림으로 구매 해봤어요. 자극 없이 순하고 금액 대비 용량 이며 제품력이며 무난 해서 진짜 만족 하며 사용하고 있습니다. 피부 장벽이 튼튼해 진 게 느껴져서 좋아요.
